"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
8.958083112E-3,3.102943420E0,-4.133349228E1,-1.297557068E1,4.343329686E1
1.891508326E-2,3.098365784E0,-4.133002090E1,-1.296643066E1,4.342693660E1
2.887208317E-2,3.132240295E0,-4.127707672E1,-1.298728943E1,4.338522420E1
3.882908332E-2,3.135643005E0,-4.115662003E1,-1.294026184E1,4.325679144E1
4.878608324E-2,3.124259949E0,-4.103060150E1,-1.308038330E1,4.317832427E1
5.874208314E-2,3.210083008E0,-4.103038406E1,-1.326641846E1,4.324112519E1
6.869908329E-2,3.056480408E0,-4.095817947E1,-1.319038391E1,4.313815905E1
7.865608321E-2,3.033996582E0,-4.089264679E1,-1.333802795E1,4.311979460E1
8.861308312E-2,2.912246704E0,-4.085912704E1,-1.326008606E1,4.305553769E1
9.857008327E-2,2.865135193E0,-4.100246429E1,-1.324031067E1,4.318236798E1
1.085270832E-1,2.735549927E0,-4.100624466E1,-1.301423645E1,4.310876575E1
1.184840833E-1,2.806938171E0,-4.112574768E1,-1.289634705E1,4.319168660E1
1.284410832E-1,2.703811646E0,-4.123702240E1,-1.265119934E1,4.321869339E1
1.383980832E-1,2.638023376E0,-4.118441010E1,-1.259098816E1,4.314681663E1
1.483550833E-1,2.715614319E0,-4.122758484E1,-1.271554565E1,4.322931198E1
1.583120832E-1,2.707382202E0,-4.117065430E1,-1.284002686E1,4.321132934E1
1.682690831E-1,2.711494446E0,-4.122728348E1,-1.293280029E1,4.329316838E1
1.782260833E-1,2.635246277E0,-4.122876358E1,-1.296440125E1,4.329932065E1
1.881830832E-1,2.618949890E0,-4.103613281E1,-1.293692017E1,4.310669319E1
1.981400831E-1,2.645790100E0,-4.111988831E1,-1.291528320E1,4.318159283E1
2.080970833E-1,2.729873657E0,-4.110520172E1,-1.279908752E1,4.313822505E1
2.180540832E-1,2.754386902E0,-4.125228882E1,-1.294506836E1,4.332335138E1
2.280110833E-1,2.775718689E0,-4.121000671E1,-1.287535095E1,4.326365599E1
2.379680832E-1,2.777549744E0,-4.128720093E1,-1.308027649E1,4.339863334E1
2.479250832E-1,2.680809021E0,-4.142424774E1,-1.288400269E1,4.346438270E1
2.578820833E-1,2.680809021E0,-4.142424774E1,-1.288400269E1,4.346438270E1
2.678390832E-1,2.672904968E0,-4.124917984E1,-1.273008728E1,4.325152460E1
2.777960831E-1,2.606773376E0,-4.130746460E1,-1.272413635E1,4.330133422E1
2.877530833E-1,2.481323242E0,-4.137097168E1,-1.286933899E1,4.339739795E1
2.977100832E-1,2.369453430E0,-4.134510803E1,-1.299894714E1,4.340512521E1
3.076670833E-1,2.291740417E0,-4.139027405E1,-1.310365295E1,4.347542502E1
3.176240833E-1,2.128684998E0,-4.113956451E1,-1.327728271E1,4.328141985E1
3.275810832E-1,2.138534546E0,-4.113403320E1,-1.328259277E1,4.327827733E1
3.375380833E-1,2.095062256E0,-4.091296005E1,-1.339372253E1,4.310048015E1
3.474950832E-1,2.011077881E0,-4.086429596E1,-1.381498718E1,4.318320263E1
3.574520831E-1,1.847908020E0,-4.077974319E1,-1.395686340E1,4.314158383E1
3.674090833E-1,1.867172241E0,-4.069698334E1,-1.394221497E1,4.305944894E1
3.773660832E-1,1.745407104E0,-4.063793182E1,-1.414280701E1,4.306398657E1
3.873230831E-1,1.529365540E0,-4.071044922E1,-1.432450867E1,4.318415431E1
3.972800833E-1,1.557319641E0,-4.069813538E1,-1.454803467E1,4.324822286E1
4.072370832E-1,1.428131104E0,-4.073509216E1,-1.478189087E1,4.335771661E1
4.171940833E-1,1.380157471E0,-4.051420593E1,-1.457456970E1,4.307811276E1
4.271510832E-1,1.393959045E0,-4.050639725E1,-1.445143127E1,4.302970144E1
4.371080832E-1,1.316108704E0,-4.042953110E1,-1.432350159E1,4.291202424E1
