"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.435466669E-2,3.110763550E1,1.616902924E1,-2.153335571E1,4.114374680E1
2.431266685E-2,3.106419373E1,1.612977600E1,-2.149612427E1,4.107599255E1
3.427066677E-2,3.105375671E1,1.611707687E1,-2.157498169E1,4.110444998E1
4.422866669E-2,3.086134338E1,1.608120346E1,-2.155828857E1,4.093638267E1
5.418666685E-2,3.088524628E1,1.613711166E1,-2.165991211E1,4.102994764E1
6.414466677E-2,3.096948242E1,1.613722992E1,-2.168496704E1,4.110665185E1
7.410366670E-2,3.090524292E1,1.600563812E1,-2.183557129E1,4.108657524E1
8.406166686E-2,3.081695557E1,1.612281036E1,-2.178674316E1,4.104012600E1
9.401966678E-2,3.084902954E1,1.609816170E1,-2.203155518E1,4.118498339E1
1.039776667E-1,3.064674377E1,1.592057419E1,-2.189755249E1,4.089242462E1
1.139356669E-1,3.072925568E1,1.585436630E1,-2.183956909E1,4.089761440E1
1.238936668E-1,3.083134460E1,1.589484024E1,-2.180709839E1,4.097276286E1
1.338516667E-1,3.089727783E1,1.591848755E1,-2.188381958E1,4.107239441E1
1.438096669E-1,3.067952728E1,1.578883362E1,-2.204354858E1,4.094433655E1
1.537676668E-1,3.064338684E1,1.584194565E1,-2.213916016E1,4.098934998E1
1.637256667E-1,3.045944214E1,1.591354179E1,-2.208255005E1,4.084920372E1
1.736836669E-1,3.030552673E1,1.592270660E1,-2.235995483E1,4.088918092E1
1.836416668E-1,3.026330566E1,1.606323814E1,-2.253689575E1,4.100983979E1
1.936006667E-1,3.006608582E1,1.614615822E1,-2.280227661E1,4.104402222E1
2.035586669E-1,2.989029694E1,1.634031868E1,-2.261221313E1,4.088701564E1
2.135166668E-1,2.976103210E1,1.644879532E1,-2.292877197E1,4.101232112E1
2.234746667E-1,2.952273560E1,1.649174118E1,-2.329168701E1,4.106180863E1
2.334326669E-1,2.936041260E1,1.650640869E1,-2.342114258E1,4.102493480E1
2.433906668E-1,2.920429993E1,1.640746117E1,-2.332003784E1,4.081568425E1
