"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.157708326E-2,2.691268921E0,-3.920603180E1,-2.374154663E1,4.591314511E1
2.153408341E-2,2.689666748E0,-3.912668610E1,-2.396417236E1,4.596099900E1
3.149108333E-2,2.567230225E0,-3.916044617E1,-2.407492065E1,4.604055842E1
4.144808347E-2,2.400039673E0,-3.910526276E1,-2.445153809E1,4.618289164E1
5.140508339E-2,2.355041504E0,-3.881019592E1,-2.471682739E1,4.607275859E1
6.136308331E-2,2.274429321E0,-3.880460358E1,-2.505364990E1,4.624560153E1
7.132008346E-2,2.274429321E0,-3.880460358E1,-2.505364990E1,4.624560153E1
8.127708337E-2,2.243499756E0,-3.880601501E1,-2.501232910E1,4.622290233E1
9.123408329E-2,2.210418701E0,-3.873683167E1,-2.508920288E1,4.620493674E1
1.011910834E-1,2.431152344E0,-3.859387207E1,-2.522894287E1,4.617247039E1
1.111480833E-1,2.238708496E0,-3.863871765E1,-2.530752563E1,4.624319595E1
1.211060833E-1,2.376419067E0,-3.850981903E1,-2.534826660E1,4.616479339E1
1.310630834E-1,2.302261353E0,-3.852288818E1,-2.536688232E1,4.618216149E1
1.410200833E-1,2.201477051E0,-3.859299469E1,-2.519094849E1,4.613945845E1
1.509770835E-1,2.110015869E0,-3.858771515E1,-2.529324341E1,4.618670901E1
1.609340834E-1,2.014801025E0,-3.859232330E1,-2.514508057E1,4.610533503E1
1.708920833E-1,1.912826538E0,-3.865882111E1,-2.543045044E1,4.631275380E1
1.808490835E-1,1.908447266E0,-3.864893341E1,-2.540744019E1,4.629168653E1
1.908060834E-1,1.846038818E0,-3.855738068E1,-2.547177124E1,4.624814152E1
2.007630833E-1,1.636184692E0,-3.855226898E1,-2.534814453E1,4.616798648E1
2.107200834E-1,1.642517090E0,-3.849355316E1,-2.557354736E1,4.624346248E1
2.206777083E-1,1.616348267E0,-3.854849243E1,-2.552005005E1,4.625874842E1
2.306347084E-1,1.421783447E0,-3.862381744E1,-2.564276123E1,4.638288419E1
2.405917083E-1,1.379669189E0,-3.858738708E1,-2.576968384E1,4.642161710E1
2.505487085E-1,1.240890503E0,-3.856076050E1,-2.585025024E1,4.644036495E1
2.605057084E-1,1.130462646E0,-3.868706512E1,-2.580068970E1,4.651497117E1
2.704627083E-1,7.642211914E-1,-3.883094788E1,-2.552359009E1,4.647451127E1
2.804207085E-1,6.624450684E-1,-3.903197479E1,-2.525994873E1,4.649729992E1
2.903777084E-1,5.153656006E-1,-3.935253143E1,-2.513342285E1,4.669664095E1
3.003347083E-1,4.081878662E-1,-3.952883911E1,-2.489599609E1,4.671730258E1
3.102917084E-1,1.955261230E-1,-3.967694092E1,-2.449014282E1,4.662686958E1
3.202487084E-1,-3.608703613E-2,-3.999426270E1,-2.413110352E1,4.671030408E1
3.302067083E-1,-2.148437500E-1,-4.017388153E1,-2.412445068E1,4.686124236E1
3.401637084E-1,-2.560272217E-1,-4.026795197E1,-2.414324951E1,4.695178380E1
3.501207083E-1,-2.899627686E-1,-4.027922821E1,-2.402322388E1,4.690005959E1
3.600777083E-1,-3.394165039E-1,-4.033203888E1,-2.406649780E1,4.696791330E1
3.700347084E-1,-4.406127930E-1,-4.013906860E1,-2.428445435E1,4.691560179E1
3.799917083E-1,-2.023010254E-1,-3.995642853E1,-2.453164673E1,4.688665906E1
3.899497085E-1,-5.764770508E-2,-3.975110626E1,-2.487347412E1,4.689182751E1
3.999067084E-1,1.782226562E-2,-3.954633331E1,-2.520043945E1,4.689322920E1
4.098637083E-1,6.704711914E-2,-3.930692291E1,-2.548410034E1,4.684525648E1
4.198207085E-1,1.180419922E-1,-3.905073547E1,-2.577618408E1,4.679087027E1
4.297777084E-1,-4.832458496E-2,-3.879988098E1,-2.639739990E1,4.692819857E1
4.397347083E-1,-2.594909668E-1,-3.861969757E1,-2.689828491E1,4.706448881E1
4.496927084E-1,-6.094207764E-1,-3.827539825E1,-2.755477905E1,4.716612507E1
4.596497084E-1,-7.905426025E-1,-3.782254791E1,-2.773867798E1,4.691059949E1
4.696067083E-1,-8.641510010E-1,-3.775785828E1,-2.808276367E1,4.706425644E1
4.795637084E-1,-1.200469971E0,-3.771347809E1,-2.827856445E1,4.715320525E1
4.895207083E-1,-1.204421997E0,-3.770674133E1,-2.831655884E1,4.717071633E1
4.994787085E-1,-1.052795410E0,-3.784471130E1,-2.846350098E1,4.736561453E1
5.094357084E-1,-1.104202271E0,-3.789199066E1,-2.834381104E1,4.733279881E1
5.193927083E-1,-1.030700684E0,-3.811566162E1,-2.835610962E1,4.751773308E1
5.293497085E-1,-7.675323486E-1,-3.803574371E1,-2.799655151E1,4.723466738E1
