"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.058749976E-3,3.885406494E0,-4.981109619E1,-1.272012329E1,5.155621421E1
1.601575012E-2,3.955947876E0,-4.989709473E1,-1.287527466E1,5.168309475E1
2.597275004E-2,4.074218750E0,-4.994280243E1,-1.318151855E1,5.181346547E1
3.592974995E-2,3.967041016E0,-4.985355377E1,-1.322747803E1,5.173084586E1
4.588675010E-2,4.091186523E0,-4.975635529E1,-1.336666870E1,5.168269082E1
5.584375001E-2,4.107162476E0,-4.980326843E1,-1.349652100E1,5.176282845E1
6.580074993E-2,4.217102051E0,-4.970187378E1,-1.330883789E1,5.162543339E1
7.575775008E-2,4.313217163E0,-4.966608429E1,-1.326007080E1,5.158636689E1
8.571474999E-2,4.318161011E0,-4.965325928E1,-1.347720337E1,5.163068547E1
9.567175014E-2,4.247329712E0,-4.981977844E1,-1.358361816E1,5.181278622E1
1.056287501E-1,4.223526001E0,-4.983369446E1,-1.320217896E1,5.172555272E1
1.155857500E-1,4.315017700E0,-4.976222229E1,-1.324755859E1,5.167587400E1
1.255427501E-1,4.244491577E0,-4.980731964E1,-1.313125610E1,5.168379519E1
1.354997500E-1,4.211380005E0,-4.986970520E1,-1.297677612E1,5.170222371E1
1.454567499E-1,4.220565796E0,-4.988277435E1,-1.316638184E1,5.176348098E1
1.554137501E-1,4.299865723E0,-4.980079651E1,-1.310864258E1,5.167634554E1
1.653707500E-1,4.242187500E0,-4.980630493E1,-1.317910767E1,5.169480675E1
1.753277499E-1,4.252471924E0,-4.984531403E1,-1.308837891E1,5.171019735E1
1.852847501E-1,4.358505249E0,-4.978578949E1,-1.306005859E1,5.165449190E1
1.952415416E-1,4.331680298E0,-4.975807190E1,-1.322164917E1,5.166663508E1
2.051985417E-1,4.204818726E0,-4.958222961E1,-1.349114990E1,5.155665932E1
2.151555417E-1,4.143264771E0,-4.962210083E1,-1.394061279E1,5.170938231E1
2.251125418E-1,4.117446899E0,-4.956884003E1,-1.419769287E1,5.172618054E1
2.350695417E-1,3.865554810E0,-4.959317017E1,-1.466415405E1,5.186002753E1
2.450265416E-1,3.779922485E0,-4.933895111E1,-1.467834473E1,5.161466569E1
2.549835418E-1,3.770248413E0,-4.921600342E1,-1.505194092E1,5.160417319E1
2.649405417E-1,3.558166504E0,-4.933118439E1,-1.512588501E1,5.172058294E1
2.748975416E-1,3.485534668E0,-4.933290100E1,-1.505230713E1,5.169580276E1
2.848545418E-1,3.485534668E0,-4.933290100E1,-1.505230713E1,5.169580276E1
2.948115417E-1,3.448669434E0,-4.943457794E1,-1.494250488E1,5.175856711E1
3.047685416E-1,3.317520142E0,-4.967610168E1,-1.466830444E1,5.190260276E1
3.147255417E-1,3.402206421E0,-4.963163757E1,-1.456747437E1,5.183710800E1
3.246825417E-1,3.357055664E0,-4.970956421E1,-1.453857422E1,5.190068147E1
3.346395418E-1,3.170944214E0,-4.973764801E1,-1.451239014E1,5.190855406E1
3.445965417E-1,3.104644775E0,-4.968276215E1,-1.450708008E1,5.185046814E1
3.545535416E-1,2.934982300E0,-4.973192596E1,-1.407623291E1,5.176889910E1
3.645105418E-1,3.017456055E0,-4.973448181E1,-1.424749756E1,5.182291876E1
3.744675417E-1,2.944946289E0,-4.980093384E1,-1.418267822E1,5.186476724E1
3.844245416E-1,2.970092773E0,-4.978069305E1,-1.434103394E1,5.189030841E1
3.943815418E-1,2.885070801E0,-4.989908600E1,-1.431509399E1,5.199196412E1
4.043385417E-1,2.996841431E0,-4.997728729E1,-1.465350342E1,5.216737933E1
4.142965416E-1,2.879379272E0,-4.990840912E1,-1.491842651E1,5.216991063E1
4.242535417E-1,2.701400757E0,-4.968561554E1,-1.510449219E1,5.200099655E1
4.342105417E-1,2.368728638E0,-4.962328339E1,-1.581777954E1,5.213715833E1
4.441675418E-1,2.252075195E0,-4.953276825E1,-1.636318970E1,5.221418342E1
4.541245417E-1,2.015274048E0,-4.946260071E1,-1.677288818E1,5.226796319E1
4.640815416E-1,1.734313965E0,-4.950312805E1,-1.707116699E1,5.239267386E1
4.740385418E-1,1.695953369E0,-4.940433502E1,-1.698129272E1,5.226881364E1
4.839955417E-1,1.579681396E0,-4.931329346E1,-1.715582275E1,5.223618056E1
4.939525416E-1,1.544235229E0,-4.921670532E1,-1.720675659E1,5.216072486E1
5.039095418E-1,1.621582031E0,-4.924362946E1,-1.760421753E1,5.232086625E1
5.138665417E-1,1.599609375E0,-4.917569733E1,-1.769186401E1,5.228584904E1
5.238235416E-1,1.687347412E0,-4.893922424E1,-1.778356934E1,5.209750617E1
5.337805417E-1,1.474365234E0,-4.882811737E1,-1.826870728E1,5.215462074E1
5.437375417E-1,1.487564087E0,-4.872135162E1,-1.846472168E1,5.212416808E1
5.536945418E-1,1.413284302E0,-4.877058411E1,-1.879156494E1,5.228470292E1
5.636515417E-1,1.561233521E0,-4.858214569E1,-1.900762939E1,5.219149648E1
5.736085416E-1,1.545486450E0,-4.865986633E1,-1.900668335E1,5.226303791E1
5.835655418E-1,1.599456787E0,-4.874160767E1,-1.886941528E1,5.229108349E1
5.935225417E-1,1.596786499E0,-4.879562378E1,-1.857342529E1,5.223537838E1
6.034795416E-1,1.795791626E0,-4.879558563E1,-1.861352539E1,5.225607498E1
6.134365418E-1,1.909408569E0,-4.871171570E1,-1.854995728E1,5.215916029E1
6.233935417E-1,1.959869385E0,-4.881564331E1,-1.832348633E1,5.217813978E1
6.333505416E-1,1.878707886E0,-4.900269318E1,-1.823168945E1,5.231814200E1
6.433075417E-1,1.986816406E0,-4.892120361E1,-1.829260254E1,5.226711117E1
6.532645416E-1,1.850646973E0,-4.919406891E1,-1.815588379E1,5.247015748E1
6.632215418E-1,1.774551392E0,-4.925344086E1,-1.801547241E1,5.247482935E1
6.731785417E-1,1.650192261E0,-4.927047729E1,-1.804568481E1,5.249714095E1
6.831355416E-1,1.725936890E0,-4.924185181E1,-1.812142944E1,5.249880982E1
6.930925418E-1,1.702392578E0,-4.919232178E1,-1.820434570E1,5.248029025E1
7.030495417E-1,1.726425171E0,-4.927040863E1,-1.829321289E1,5.258512478E1
7.130065416E-1,1.713134766E0,-4.916768646E1,-1.860314941E1,5.259727551E1
7.229635417E-1,1.629043579E0,-4.915944672E1,-1.836941528E1,5.250467029E1
7.329205417E-1,1.580200195E0,-4.936357880E1,-1.833517456E1,5.268243133E1
7.428775418E-1,1.561279297E0,-4.949668884E1,-1.846185303E1,5.285073147E1
7.528345417E-1,1.656829834E0,-4.939376831E1,-1.838879395E1,5.273174732E1
7.627915416E-1,1.647705078E0,-4.953852844E1,-1.833169556E1,5.284724964E1
7.727485418E-1,1.465667725E0,-4.949652863E1,-1.813626099E1,5.273498355E1
7.827055417E-1,1.881607056E0,-4.948198700E1,-1.811093140E1,5.272583161E1
7.926625416E-1,1.956817627E0,-4.955274200E1,-1.841650391E1,5.290057648E1
8.026195418E-1,2.211364746E0,-4.942405701E1,-1.840136719E1,5.278482603E1
8.125765417E-1,2.469757080E0,-4.956239319E1,-1.847207642E1,5.295043084E1
8.225335416E-1,2.810485840E0,-4.953060913E1,-1.848434448E1,5.294195938E1
8.324905417E-1,2.810485840E0,-4.953060913E1,-1.848434448E1,5.294195938E1
8.424475417E-1,2.836425781E0,-4.953510284E1,-1.825466919E1,5.286780374E1
