"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.931749983E-3,5.266113281E0,-3.068404770E1,-1.006074524E1,3.271790530E1
1.188875013E-2,5.291839600E0,-3.057492065E1,-1.022296143E1,3.267014355E1
2.184575005E-2,5.177032471E0,-3.069595337E1,-1.034901428E1,3.280465386E1
3.180274996E-2,5.200683594E0,-3.068078804E1,-1.037580872E1,3.280267171E1
4.175975011E-2,5.143882751E0,-3.090249825E1,-1.036294556E1,3.299719031E1
5.171775003E-2,5.147903442E0,-3.092141151E1,-1.027952576E1,3.298944149E1
6.167474994E-2,5.275886536E0,-3.083398628E1,-1.006329346E1,3.286091240E1
7.163175009E-2,5.331069946E0,-3.077204514E1,-1.010295105E1,3.282390422E1
8.158875001E-2,5.247680664E0,-3.068377876E1,-1.020173645E1,3.275832502E1
9.154675016E-2,5.262489319E0,-3.072237396E1,-1.011640930E1,3.277041033E1
1.015037501E-1,5.282554626E0,-3.059718132E1,-1.006248474E1,3.263964594E1
1.114607500E-1,5.126182556E0,-3.067939949E1,-1.011647034E1,3.270850459E1
1.214177501E-1,5.304367065E0,-3.065015030E1,-1.006298828E1,3.269299247E1
1.313747501E-1,5.389350891E0,-3.065875816E1,-1.009683228E1,3.272538124E1
1.413327500E-1,5.374473572E0,-3.063070869E1,-1.040684509E1,3.279371443E1
1.512897501E-1,5.221389771E0,-3.069303513E1,-1.050227356E1,3.285761809E1
1.612467500E-1,5.144477844E0,-3.051069450E1,-1.061929321E1,3.271295645E1
1.712037500E-1,5.098922729E0,-3.049826050E1,-1.083621216E1,3.276532314E1
1.811617501E-1,4.981178284E0,-3.030687904E1,-1.114874268E1,3.267435566E1
1.911187500E-1,4.926780701E0,-3.031206512E1,-1.121008301E1,3.269190146E1
2.010757502E-1,4.762924194E0,-3.024577522E1,-1.128529358E1,3.263204279E1
2.110327918E-1,4.813789368E0,-3.025163269E1,-1.149986267E1,3.271972937E1
2.209907917E-1,4.998092651E0,-3.020254135E1,-1.146926880E1,3.269126123E1
2.309477918E-1,4.958366394E0,-3.002751350E1,-1.150064087E1,3.253462317E1
2.409047917E-1,4.942092896E0,-2.992319679E1,-1.184669495E1,3.256019302E1
2.508617917E-1,4.942214966E0,-2.988701248E1,-1.183294678E1,3.252195617E1
2.608197918E-1,4.836486816E0,-2.975688744E1,-1.201127625E1,3.245203710E1
2.707767917E-1,4.876403809E0,-2.979218292E1,-1.210438538E1,3.252490773E1
2.807337916E-1,4.761650085E0,-2.979092026E1,-1.235888672E1,3.260236682E1
2.906907918E-1,4.863899231E0,-2.962456131E1,-1.243190002E1,3.249344991E1
3.006477917E-1,4.840324402E0,-2.947645950E1,-1.242745972E1,3.235324033E1
3.106057916E-1,4.851623535E0,-2.937060165E1,-1.266116333E1,3.234927432E1
3.205627918E-1,4.888305664E0,-2.930225754E1,-1.262306213E1,3.227784886E1
3.305197917E-1,4.811759949E0,-2.933842087E1,-1.281124878E1,3.237319984E1
3.404767918E-1,4.798324585E0,-2.925382233E1,-1.301539612E1,3.237608030E1
