"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.508500082E-3,1.226412964E1,-2.677654648E1,-2.063397217E1,3.596043832E1
1.646650000E-2,1.232203674E1,-2.679548264E1,-2.061965942E1,3.598612002E1
2.642450004E-2,1.233439636E1,-2.684736252E1,-2.059786987E1,3.601653025E1
3.638349997E-2,1.235079956E1,-2.697460938E1,-2.065612793E1,3.615034470E1
4.634150001E-2,1.227291870E1,-2.688358879E1,-2.093249512E1,3.621493106E1
5.629950005E-2,1.211538696E1,-2.687557602E1,-2.103106689E1,3.621304961E1
6.625749997E-2,1.216430664E1,-2.675100327E1,-2.109884644E1,3.617662025E1
7.621550001E-2,1.197389221E1,-2.671937943E1,-2.125140381E1,3.617902010E1
8.617350005E-2,1.205116272E1,-2.662391281E1,-2.144448853E1,3.624816332E1
9.613149997E-2,1.201266479E1,-2.652181625E1,-2.155404663E1,3.622551282E1
1.060905000E-1,1.207087708E1,-2.637555313E1,-2.151626587E1,3.611544785E1
1.160485001E-1,1.205310059E1,-2.641542435E1,-2.148330688E1,3.611903033E1
1.260065000E-1,1.207182312E1,-2.638681984E1,-2.151705933E1,3.612446563E1
1.359645000E-1,1.205612183E1,-2.644036484E1,-2.176324463E1,3.630539606E1
1.459225001E-1,1.201130676E1,-2.639977837E1,-2.193731689E1,3.636572095E1
1.558805000E-1,1.181079102E1,-2.629376030E1,-2.198736572E1,3.625328767E1
1.658385000E-1,1.190550232E1,-2.620715141E1,-2.204998779E1,3.625958814E1
1.757975001E-1,1.192109680E1,-2.608863449E1,-2.206384277E1,3.618760225E1
1.857555000E-1,1.173312378E1,-2.612901306E1,-2.224337769E1,3.626512606E1
1.957135000E-1,1.173226929E1,-2.608122063E1,-2.230264282E1,3.626684559E1
2.056715001E-1,1.167123413E1,-2.600266838E1,-2.243420410E1,3.627188970E1
2.156295000E-1,1.162461853E1,-2.592542458E1,-2.259103394E1,3.629895604E1
2.255875000E-1,1.165806580E1,-2.583889580E1,-2.272308350E1,3.633039441E1
2.355455001E-1,1.172290039E1,-2.590208626E1,-2.280242920E1,3.644578499E1
2.455045000E-1,1.178790283E1,-2.591013908E1,-2.304998779E1,3.662774765E1
2.554625000E-1,1.169357300E1,-2.586061096E1,-2.289569092E1,3.646537414E1
2.654205001E-1,1.181050110E1,-2.581198883E1,-2.287316895E1,3.645447244E1
2.753785000E-1,1.171403503E1,-2.584965134E1,-2.286117554E1,3.644250867E1
2.853365000E-1,1.160934448E1,-2.593230629E1,-2.283230591E1,3.644963075E1
2.952945001E-1,1.161453247E1,-2.574574280E1,-2.281817627E1,3.630991332E1
3.052525000E-1,1.143977356E1,-2.582682419E1,-2.287792969E1,3.634959331E1
3.152115000E-1,1.161718750E1,-2.597784615E1,-2.308673096E1,3.664429945E1
3.251695001E-1,1.166996765E1,-2.591075325E1,-2.306988525E1,3.660293546E1
3.351275000E-1,1.166996765E1,-2.591075325E1,-2.306988525E1,3.660293546E1
3.450855000E-1,1.167765808E1,-2.580972099E1,-2.317355347E1,3.659949421E1
3.550435001E-1,1.182803345E1,-2.561157227E1,-2.333804321E1,3.661310244E1
3.650015000E-1,1.167224121E1,-2.563664436E1,-2.318933105E1,3.648594008E1
3.749595000E-1,1.174226379E1,-2.550523376E1,-2.320761108E1,3.642788658E1
3.849185001E-1,1.168766785E1,-2.554102516E1,-2.331619263E1,3.650466251E1
3.948765000E-1,1.169381714E1,-2.555970383E1,-2.343801880E1,3.659760298E1
4.048345000E-1,1.161741638E1,-2.565439987E1,-2.347320557E1,3.666202362E1
4.147925001E-1,1.147087097E1,-2.569796562E1,-2.358355713E1,3.671716880E1
4.247505000E-1,1.141926575E1,-2.573623657E1,-2.374353027E1,3.683081228E1
4.347085000E-1,1.141571045E1,-2.574873352E1,-2.367062378E1,3.679149566E1
4.446665001E-1,1.129507446E1,-2.561629868E1,-2.367922974E1,3.666714314E1
4.546255000E-1,1.127012634E1,-2.568048477E1,-2.374105835E1,3.674426346E1
4.645835001E-1,1.120512390E1,-2.553888702E1,-2.375646973E1,3.663549380E1
4.745415000E-1,1.122213745E1,-2.546318817E1,-2.385278320E1,3.665058782E1
4.844995000E-1,1.114189148E1,-2.537176895E1,-2.391552734E1,3.660356340E1
4.944575001E-1,1.119284058E1,-2.530966187E1,-2.385870361E1,3.653897100E1
5.044155000E-1,1.115592957E1,-2.527370071E1,-2.390487671E1,3.653296926E1
5.143735000E-1,1.106626892E1,-2.531977081E1,-2.410687256E1,3.667007508E1
5.243325001E-1,1.099218750E1,-2.526049995E1,-2.418115234E1,3.665582045E1
5.342905000E-1,1.103776550E1,-2.527661896E1,-2.415856934E1,3.666573612E1
5.442485000E-1,1.097853088E1,-2.525606728E1,-2.399203491E1,3.652416753E1
5.542065001E-1,1.117376709E1,-2.516215897E1,-2.402267456E1,3.653869467E1
5.641645000E-1,1.117317200E1,-2.522471237E1,-2.417602539E1,3.668250387E1
5.741225000E-1,1.133761597E1,-2.501716614E1,-2.451300049E1,3.681422728E1
5.840805001E-1,1.136560059E1,-2.501818848E1,-2.442611694E1,3.676576968E1
