"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.530333189E-3,1.271021271E1,-2.800091171E1,-1.765686035E1,3.545934688E1
1.148833334E-2,1.249959564E1,-2.826819229E1,-1.781942749E1,3.567719976E1
2.144533326E-2,1.252619171E1,-2.821809959E1,-1.789442444E1,3.568440905E1
3.140233341E-2,1.236645508E1,-2.848454094E1,-1.803332520E1,3.590959623E1
4.135933332E-2,1.261275482E1,-2.803225708E1,-1.807283020E1,3.565832599E1
5.131633324E-2,1.224861145E1,-2.817942429E1,-1.800053406E1,3.561078014E1
6.127333338E-2,1.229159546E1,-2.788610077E1,-1.781703186E1,3.530105607E1
7.123133331E-2,1.222118378E1,-2.808123779E1,-1.809184265E1,3.557004385E1
8.118833322E-2,1.224586487E1,-2.782820129E1,-1.818013000E1,3.542438596E1
9.114533337E-2,1.212200928E1,-2.792740250E1,-1.819479370E1,3.546735734E1
1.011023333E-1,1.229887390E1,-2.774012375E1,-1.832257080E1,3.544705017E1
1.110593332E-1,1.216443634E1,-2.800839615E1,-1.826728821E1,3.558282710E1
1.210173334E-1,1.224113464E1,-2.765814018E1,-1.800593567E1,3.519988374E1
1.309743333E-1,1.226312256E1,-2.798529053E1,-1.813302612E1,3.552980857E1
1.409313334E-1,1.226312256E1,-2.798529053E1,-1.813302612E1,3.552980857E1
1.508883333E-1,1.230509186E1,-2.763269043E1,-1.801350403E1,3.520606757E1
1.608453332E-1,1.213657379E1,-2.786334229E1,-1.789796448E1,3.527037566E1
1.708033334E-1,1.229471588E1,-2.754005051E1,-1.786767578E1,3.505521728E1
1.807603333E-1,1.202400208E1,-2.772436714E1,-1.794799805E1,3.514751475E1
1.907173332E-1,1.222425842E1,-2.740937042E1,-1.803622437E1,3.501444659E1
2.006743334E-1,1.203349304E1,-2.753104401E1,-1.825575256E1,3.515730138E1
2.106313333E-1,1.213268280E1,-2.722507095E1,-1.826416016E1,3.495691672E1
2.205883332E-1,1.203189850E1,-2.736561966E1,-1.824787903E1,3.502326098E1
2.305463334E-1,1.208739471E1,-2.708805466E1,-1.812016296E1,3.475928828E1
2.405033333E-1,1.200195312E1,-2.726118088E1,-1.834980774E1,3.498477248E1
2.504603332E-1,1.204587555E1,-2.704950905E1,-1.857992554E1,3.495701204E1
2.604173333E-1,1.200797272E1,-2.719039154E1,-1.847282410E1,3.499648598E1
2.703743333E-1,1.221716309E1,-2.698201942E1,-1.844793701E1,3.489433802E1
2.803323334E-1,1.205315399E1,-2.718861771E1,-1.868678284E1,3.512399901E1
2.902893333E-1,1.228734589E1,-2.700110817E1,-1.852165222E1,3.497270811E1
3.002463332E-1,1.198323822E1,-2.726000404E1,-1.851388550E1,3.506379579E1
3.102033334E-1,1.209271240E1,-2.690062904E1,-1.833283997E1,3.472708680E1
3.201603333E-1,1.198889923E1,-2.698663712E1,-1.838636780E1,3.478607205E1
3.301183332E-1,1.221784210E1,-2.675827980E1,-1.847215271E1,3.473473232E1
3.400753334E-1,1.197376251E1,-2.686021423E1,-1.842019653E1,3.470080313E1
3.500323333E-1,1.205077362E1,-2.668460464E1,-1.846545410E1,3.461592502E1
3.599893332E-1,1.208156586E1,-2.670946503E1,-1.869955444E1,3.477115316E1
3.699463333E-1,1.199231720E1,-2.672047043E1,-1.862225342E1,3.470716834E1
3.799033333E-1,1.203100586E1,-2.680525589E1,-1.845195007E1,3.469497524E1
3.898613334E-1,1.193890381E1,-2.685204697E1,-1.840472412E1,3.467425155E1
3.998183333E-1,1.192620087E1,-2.688896561E1,-1.838261414E1,3.468675887E1
4.097753332E-1,1.195628357E1,-2.662327576E1,-1.853059387E1,3.457071648E1
4.197323334E-1,1.194182587E1,-2.667109680E1,-1.846676636E1,3.456842590E1
4.296893333E-1,1.205789185E1,-2.644801331E1,-1.861408997E1,3.451629338E1
4.396473332E-1,1.194944763E1,-2.659810638E1,-1.866833496E1,3.462304568E1
4.496043334E-1,1.193177795E1,-2.649716949E1,-1.899264526E1,3.471581614E1
4.595613333E-1,1.178563690E1,-2.648654938E1,-1.880476379E1,3.455513965E1
4.695183332E-1,1.179470825E1,-2.656787682E1,-1.878015137E1,3.460724356E1
4.794753334E-1,1.179353333E1,-2.662411880E1,-1.881481934E1,3.466884130E1
4.894323333E-1,1.180461884E1,-2.658403015E1,-1.875193787E1,3.460772831E1
4.993903332E-1,1.176410675E1,-2.655864716E1,-1.866516113E1,3.452744106E1
5.093473333E-1,1.175872803E1,-2.665953445E1,-1.854966736E1,3.454111494E1
5.193043333E-1,1.170962524E1,-2.648596573E1,-1.862167358E1,3.442947039E1
5.292613334E-1,1.177368927E1,-2.653007126E1,-1.861538696E1,3.448183684E1
5.392183333E-1,1.193533325E1,-2.623120117E1,-1.886692810E1,3.444545065E1
5.491763332E-1,1.185919189E1,-2.636775780E1,-1.891816711E1,3.455135497E1
5.591333334E-1,1.194972229E1,-2.604194260E1,-1.895999146E1,3.435782171E1
5.690903333E-1,1.193843842E1,-2.616659164E1,-1.901765442E1,3.448025536E1
5.790473332E-1,1.204225159E1,-2.601106071E1,-1.911103821E1,3.445029585E1
5.890043334E-1,1.178912354E1,-2.619885826E1,-1.936312866E1,3.464526460E1
5.989613333E-1,1.200204468E1,-2.575049973E1,-1.944108582E1,3.442518163E1
6.089193332E-1,1.177313995E1,-2.589635849E1,-1.971298218E1,3.460967890E1
6.188763333E-1,1.192269135E1,-2.538571930E1,-1.949031067E1,3.415344087E1
6.288333333E-1,1.168667603E1,-2.563045883E1,-2.001591492E1,3.455626812E1
6.387903334E-1,1.188443756E1,-2.519741058E1,-2.010043335E1,3.435370107E1
6.487473333E-1,1.180524445E1,-2.524035645E1,-2.012783813E1,3.437396192E1
6.587053332E-1,1.178987122E1,-2.496627426E1,-2.017163086E1,3.419372172E1
6.686623334E-1,1.178987122E1,-2.496627426E1,-2.017163086E1,3.419372172E1
6.786193333E-1,1.157266998E1,-2.523649979E1,-2.031359863E1,3.440130668E1
6.885763332E-1,1.152325439E1,-2.504054260E1,-2.023336792E1,3.419361553E1
6.985333334E-1,1.127346039E1,-2.546895981E1,-2.041833496E1,3.453501448E1
7.084913333E-1,1.136361694E1,-2.521154022E1,-2.037911987E1,3.435203163E1
7.184483332E-1,1.109297943E1,-2.550984383E1,-2.038433838E1,3.448662894E1
7.284053334E-1,1.128412628E1,-2.511653519E1,-2.043103027E1,3.428700692E1
7.383623333E-1,1.108446503E1,-2.531871605E1,-2.022546387E1,3.424868079E1
7.483193332E-1,1.126435852E1,-2.503669357E1,-2.008341980E1,3.401566623E1
7.582763333E-1,1.109948730E1,-2.545413208E1,-2.012249756E1,3.429324083E1
7.682343333E-1,1.117252350E1,-2.502079773E1,-2.013827515E1,3.400611307E1
7.781913334E-1,1.098287964E1,-2.533390808E1,-2.032308960E1,3.428496047E1
7.881483333E-1,1.095164490E1,-2.508541489E1,-2.049154663E1,3.419239754E1
7.981053332E-1,1.081574249E1,-2.527643394E1,-2.028556824E1,3.416698227E1
8.080623334E-1,1.100534058E1,-2.492168999E1,-2.051669312E1,3.410488014E1
8.180203333E-1,1.078045654E1,-2.509138870E1,-2.077774048E1,3.431487330E1
8.279773332E-1,1.092027283E1,-2.486993027E1,-2.054214478E1,3.405503637E1
8.379343334E-1,1.076895905E1,-2.525830078E1,-2.045889282E1,3.424205795E1
8.478913333E-1,1.083027649E1,-2.499965286E1,-2.062355042E1,3.417028481E1
8.578483332E-1,1.065272522E1,-2.532647324E1,-2.064874268E1,3.436977415E1
8.678053333E-1,1.083979034E1,-2.488624191E1,-2.074740601E1,3.416549352E1
8.777633333E-1,1.063821411E1,-2.513570404E1,-2.050628662E1,3.413917117E1
