"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.957708392E-3,4.262290955E0,-1.567734909E1,-2.145466614E1,2.691187652E1
1.691470831E-2,4.423881531E0,-1.551338577E1,-2.141168213E1,2.680850607E1
2.687170822E-2,4.423881531E0,-1.551338577E1,-2.141168213E1,2.680850607E1
3.682870837E-2,4.476676941E0,-1.553828049E1,-2.146394348E1,2.687340073E1
4.678570828E-2,4.525810242E0,-1.545924950E1,-2.125588989E1,2.666991204E1
5.674270820E-2,4.607955933E0,-1.551364708E1,-2.133283997E1,2.677679153E1
6.669970835E-2,4.528625488E0,-1.555839539E1,-2.140223694E1,2.684451269E1
7.665670826E-2,4.513000488E0,-1.554449654E1,-2.136820984E1,2.680669576E1
8.661370841E-2,4.523712158E0,-1.548124504E1,-2.159649658E1,2.695443534E1
9.656970832E-2,4.600326538E0,-1.551246262E1,-2.162187195E1,2.700564473E1
1.065267082E-1,4.407577515E0,-1.558679008E1,-2.165026855E1,2.703902537E1
1.164837084E-1,4.283622742E0,-1.562478638E1,-2.136207581E1,2.681084959E1
1.264407083E-1,4.374931335E0,-1.561315727E1,-2.147042847E1,2.690520401E1
1.363977082E-1,4.411552429E0,-1.559209824E1,-2.127655029E1,2.674447447E1
1.463547084E-1,4.386749268E0,-1.565847778E1,-2.109385681E1,2.663423156E1
1.563117083E-1,4.409500122E0,-1.556895256E1,-2.125546265E1,2.671386658E1
1.662687084E-1,4.373603821E0,-1.573477554E1,-2.110411072E1,2.668510935E1
1.762257083E-1,4.263145447E0,-1.569998169E1,-2.124650574E1,2.675963079E1
1.861827082E-1,4.322677612E0,-1.567794991E1,-2.121133423E1,2.672834366E1
1.961397084E-1,4.164443970E0,-1.567886353E1,-2.133531189E1,2.680232991E1
2.060967083E-1,4.299057007E0,-1.552756500E1,-2.142372131E1,2.680602546E1
2.160527082E-1,4.302444458E0,-1.547548676E1,-2.121968079E1,2.661346598E1
2.260097084E-1,4.347076416E0,-1.538871765E1,-2.145849609E1,2.676147901E1
2.359667083E-1,4.292304993E0,-1.534381676E1,-2.137049866E1,2.665623394E1
2.459237082E-1,4.257789612E0,-1.537723541E1,-2.134988403E1,2.665343673E1
2.558807083E-1,4.360870361E0,-1.528841400E1,-2.156852722E1,2.679466662E1
2.658377083E-1,4.482734680E0,-1.508087158E1,-2.137187195E1,2.653835919E1
2.757947084E-1,4.377296448E0,-1.516684341E1,-2.154013062E1,2.670526334E1
2.857517083E-1,4.336395264E0,-1.515419769E1,-2.146173096E1,2.662817920E1
2.957087082E-1,4.370384216E0,-1.495504951E1,-2.159782410E1,2.663118041E1
3.056657084E-1,4.480636597E0,-1.490238762E1,-2.157391357E1,2.660058285E1
3.156227083E-1,4.256736755E0,-1.493898773E1,-2.164291382E1,2.664036187E1
3.255797082E-1,4.253662109E0,-1.480816269E1,-2.176812744E1,2.666883379E1
3.355367084E-1,4.482551575E0,-1.464050484E1,-2.159552002E1,2.647270548E1
3.454927083E-1,4.395896912E0,-1.440362358E1,-2.164251709E1,2.636639581E1
