"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.918041708E-3,1.321649170E1,-2.246304512E1,-2.051748657E1,3.316973476E1
1.387704164E-2,1.311483765E1,-2.253756905E1,-2.044189453E1,3.313324670E1
2.383504168E-2,1.301892853E1,-2.258436012E1,-2.049420166E1,3.315958570E1
3.379304172E-2,1.302218628E1,-2.254679298E1,-2.050439453E1,3.314159629E1
4.375104164E-2,1.290617371E1,-2.254472542E1,-2.039569092E1,3.302753657E1
5.371004168E-2,1.284756470E1,-2.254272652E1,-2.057424927E1,3.311395733E1
6.366804172E-2,1.270193481E1,-2.241597176E1,-2.060073853E1,3.298795789E1
7.362604165E-2,1.271045685E1,-2.249530983E1,-2.076715088E1,3.314919657E1
8.358504169E-2,1.252439880E1,-2.266117287E1,-2.093099976E1,3.329408464E1
9.354304161E-2,1.254172516E1,-2.267374229E1,-2.080960083E1,3.323300989E1
1.035010417E-1,1.259256744E1,-2.260492516E1,-2.077532959E1,3.318387735E1
1.134590417E-1,1.256382751E1,-2.268853951E1,-2.083865356E1,3.326964185E1
1.234180416E-1,1.239505768E1,-2.276805305E1,-2.094869995E1,3.332971234E1
1.333760417E-1,1.240080261E1,-2.278008080E1,-2.092599487E1,3.332580453E1
1.433340417E-1,1.232019806E1,-2.269889641E1,-2.095471191E1,3.325848959E1
1.532930416E-1,1.208707428E1,-2.285106850E1,-2.087820435E1,3.322902516E1
1.632510417E-1,1.196035767E1,-2.291901588E1,-2.092807007E1,3.326132230E1
1.732090417E-1,1.196122742E1,-2.285286140E1,-2.122061157E1,3.340117649E1
1.831670416E-1,1.201900482E1,-2.282126045E1,-2.125125122E1,3.341978582E1
1.931260417E-1,1.199342346E1,-2.273653221E1,-2.118161011E1,3.330844803E1
2.030840417E-1,1.195001221E1,-2.281899834E1,-2.129153442E1,3.341913995E1
2.130420416E-1,1.203135681E1,-2.274286079E1,-2.126080322E1,3.337683355E1
