"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
4.255583277E-3,1.591829681E1,-1.588570786E1,-2.465124512E1,3.336812511E1
1.421258319E-2,1.598134613E1,-1.586037064E1,-2.481356812E1,3.350623738E1
2.416958334E-2,1.593959808E1,-1.583609009E1,-2.489205933E1,3.353307552E1
3.412658325E-2,1.586823273E1,-1.572171974E1,-2.513964844E1,3.362997480E1
4.408358340E-2,1.586005402E1,-1.564372635E1,-2.513201904E1,3.358401210E1
5.404058332E-2,1.585128021E1,-1.558272171E1,-2.519067383E1,3.359545130E1
6.399758323E-2,1.580062103E1,-1.548116493E1,-2.534097290E1,3.363764261E1
7.395458338E-2,1.569966888E1,-1.530150032E1,-2.523303223E1,3.342635832E1
8.391158329E-2,1.562255096E1,-1.533034706E1,-2.532916260E1,3.347611264E1
9.386858321E-2,1.560830688E1,-1.532997704E1,-2.548715210E1,3.358902145E1
1.038255834E-1,1.562562561E1,-1.531064796E1,-2.541052246E1,3.353014716E1
1.137825833E-1,1.571765137E1,-1.537059975E1,-2.543832397E1,3.362154410E1
1.237395834E-1,1.559570312E1,-1.531984138E1,-2.528787231E1,3.342753330E1
1.336965833E-1,1.562644958E1,-1.526473427E1,-2.529180908E1,3.341965957E1
1.436535832E-1,1.543231201E1,-1.533390999E1,-2.543823242E1,3.347220815E1
1.536105834E-1,1.544261169E1,-1.520919037E1,-2.556799316E1,3.351889023E1
1.635675833E-1,1.538633728E1,-1.515839005E1,-2.567895508E1,3.355480439E1
1.735245832E-1,1.522654724E1,-1.513064766E1,-2.582800293E1,3.358377547E1
1.834815834E-1,1.529041290E1,-1.506237411E1,-2.582476807E1,3.357961415E1
1.934385833E-1,1.519071960E1,-1.492025948E1,-2.570062256E1,3.337505213E1
2.033955832E-1,1.525387573E1,-1.484347153E1,-2.589270020E1,3.351777581E1
2.133525833E-1,1.524172211E1,-1.493253517E1,-2.607522583E1,3.369284941E1
2.233095833E-1,1.524172211E1,-1.493253517E1,-2.607522583E1,3.369284941E1
2.332665834E-1,1.519808960E1,-1.480905533E1,-2.595523071E1,3.352557305E1
2.432235833E-1,1.523980713E1,-1.495020485E1,-2.600366211E1,3.364447636E1
2.531805832E-1,1.521411896E1,-1.489858437E1,-2.608639526E1,3.367398476E1
2.631375834E-1,1.524205017E1,-1.493604851E1,-2.631610107E1,3.388130479E1
2.730945833E-1,1.514625549E1,-1.497758293E1,-2.606094360E1,3.365872587E1
2.830515832E-1,1.528918457E1,-1.484130669E1,-2.614828491E1,3.373064412E1
2.930085834E-1,1.526800537E1,-1.481538010E1,-2.615252686E1,3.371293723E1
3.029655833E-1,1.535671234E1,-1.490438843E1,-2.611468506E1,3.376308908E1
3.129225832E-1,1.527311707E1,-1.479255104E1,-2.617913818E1,3.372587949E1
3.228805833E-1,1.535723114E1,-1.482958984E1,-2.610446167E1,3.372245843E1
3.328365833E-1,1.535015869E1,-1.475909233E1,-2.613327026E1,3.371062137E1
3.427945834E-1,1.540556335E1,-1.483277321E1,-2.604562378E1,3.370040150E1
3.527515833E-1,1.530460358E1,-1.466530228E1,-2.619180298E1,3.369439901E1
3.627085832E-1,1.537382507E1,-1.472158051E1,-2.639901733E1,3.391146629E1
3.726655834E-1,1.513936615E1,-1.449272919E1,-2.645739746E1,3.375253305E1
3.826225833E-1,1.520291901E1,-1.454403687E1,-2.628427124E1,3.366779870E1
3.925795832E-1,1.512441254E1,-1.433837700E1,-2.645758057E1,3.367997148E1
4.025365834E-1,1.508914185E1,-1.438289070E1,-2.632849121E1,3.358182836E1
4.124935833E-1,1.493146515E1,-1.417052650E1,-2.618472290E1,3.330753948E1
4.224505832E-1,1.498223877E1,-1.410156059E1,-2.622857666E1,3.333556244E1
4.324075833E-1,1.485734558E1,-1.409567642E1,-2.644378662E1,3.344701276E1
4.423645833E-1,1.472391510E1,-1.421799469E1,-2.641119385E1,3.341401217E1
4.523215834E-1,1.463545227E1,-1.409673119E1,-2.683972168E1,3.366429790E1
4.622785833E-1,1.464246368E1,-1.416577911E1,-2.675454712E1,3.362851219E1
4.722355832E-1,1.457310486E1,-1.403170013E1,-2.667364502E1,3.347756461E1
4.821925834E-1,1.451882172E1,-1.413419342E1,-2.657104492E1,3.341544607E1
4.921495833E-1,1.440489960E1,-1.402697945E1,-2.647741699E1,3.324621626E1
5.021065832E-1,1.434967804E1,-1.409139061E1,-2.661520386E1,3.335940086E1
5.120635834E-1,1.413591766E1,-1.421207047E1,-2.657620239E1,3.328816079E1
5.220205833E-1,1.400372314E1,-1.434438896E1,-2.655999756E1,3.327610595E1
5.319775834E-1,1.371538544E1,-1.447239876E1,-2.654577637E1,3.320000552E1
5.419345833E-1,1.379534149E1,-1.455007362E1,-2.663198853E1,3.333585010E1
5.518915833E-1,1.357274628E1,-1.478549004E1,-2.675360107E1,3.344525867E1
5.618485834E-1,1.361816406E1,-1.473899841E1,-2.683432007E1,3.350780805E1
5.718055833E-1,1.348200226E1,-1.479193878E1,-2.672415161E1,3.338781390E1
5.817625832E-1,1.349913788E1,-1.473536301E1,-2.684323120E1,3.346515662E1
5.917195834E-1,1.349359131E1,-1.472842026E1,-2.672238159E1,3.336298919E1
6.016765833E-1,1.357273865E1,-1.468347931E1,-2.651562500E1,3.320997091E1
6.116335832E-1,1.376067352E1,-1.469524956E1,-2.661471558E1,3.337138865E1
6.215905834E-1,1.383648682E1,-1.458232307E1,-2.680099487E1,3.350202740E1
6.315475833E-1,1.382775879E1,-1.466638374E1,-2.691403198E1,3.362550881E1
6.415045834E-1,1.388627625E1,-1.455397797E1,-2.665066528E1,3.339019171E1
6.514615833E-1,1.390289307E1,-1.444122887E1,-2.657797241E1,3.329006074E1
6.614185832E-1,1.373931885E1,-1.448307419E1,-2.659701538E1,3.325551905E1
6.713755834E-1,1.373349762E1,-1.431413841E1,-2.692224121E1,3.344115110E1
6.813325833E-1,1.358489990E1,-1.437547874E1,-2.694836426E1,3.342780625E1
6.912895832E-1,1.358843231E1,-1.420463753E1,-2.710437012E1,3.348229531E1
7.012465834E-1,1.359066010E1,-1.409031105E1,-2.706631470E1,3.340401620E1
7.112035833E-1,1.359783936E1,-1.393732452E1,-2.719711304E1,3.344896422E1
7.211605832E-1,1.355413818E1,-1.374245453E1,-2.725482178E1,3.339753028E1
7.311175833E-1,1.364172363E1,-1.355499649E1,-2.746319580E1,3.352702905E1
7.410745833E-1,1.361977386E1,-1.355718422E1,-2.762533569E1,3.365196363E1
7.510315834E-1,1.357210541E1,-1.337117767E1,-2.746551514E1,3.342671027E1
7.609885833E-1,1.357210541E1,-1.337117767E1,-2.746551514E1,3.342671027E1
7.709455832E-1,1.349319458E1,-1.334101868E1,-2.769512939E1,3.357185237E1
7.809025834E-1,1.342763519E1,-1.319170761E1,-2.781069946E1,3.358210150E1
7.908595833E-1,1.341629028E1,-1.320827866E1,-2.766171265E1,3.346081016E1
8.008165832E-1,1.331307220E1,-1.323186874E1,-2.758068848E1,3.336187373E1
8.107735834E-1,1.326282501E1,-1.321457863E1,-2.772668457E1,3.345589115E1
8.207305833E-1,1.337467957E1,-1.328940964E1,-2.776815796E1,3.356428248E1
8.306875832E-1,1.343637848E1,-1.320883942E1,-2.797183228E1,3.372585219E1
8.406445833E-1,1.340908813E1,-1.311323929E1,-2.811087036E1,3.379322006E1
8.506015833E-1,1.349691010E1,-1.311887741E1,-2.792550659E1,3.367648208E1
8.605585834E-1,1.342905426E1,-1.305969048E1,-2.808807373E1,3.376144102E1
8.705157500E-1,1.338565063E1,-1.306611824E1,-2.797866821E1,3.365568249E1
8.804727499E-1,1.347335815E1,-1.326270103E1,-2.798617554E1,3.377360863E1
8.904297501E-1,1.360871124E1,-1.321757889E1,-2.764096069E1,3.352497757E1
9.003867500E-1,1.363128662E1,-1.345693970E1,-2.755468750E1,3.355833733E1
9.103437499E-1,1.360900116E1,-1.340979004E1,-2.750415039E1,3.348888876E1
9.203007501E-1,1.369938660E1,-1.355021095E1,-2.757626343E1,3.364122047E1
9.302577500E-1,1.344382477E1,-1.370561218E1,-2.753540039E1,3.356752157E1
9.402147499E-1,1.353748322E1,-1.386713409E1,-2.748165894E1,3.362740605E1
