"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.903958386E-3,1.723005676E1,-2.860498238E1,-2.989114380E1,4.481741124E1
1.186195831E-2,1.731776428E1,-2.851465034E1,-2.988854980E1,4.479191505E1
2.181995846E-2,1.731949615E1,-2.848934174E1,-2.984042358E1,4.474436746E1
3.177895839E-2,1.732457733E1,-2.844292259E1,-2.996133423E1,4.479757107E1
4.173695832E-2,1.720708466E1,-2.856886864E1,-3.012773132E1,4.494378947E1
5.169495847E-2,1.726908112E1,-2.841867256E1,-2.993823242E1,4.474527766E1
6.165295839E-2,1.735008240E1,-2.838072777E1,-3.013110352E1,4.488178324E1
7.161095832E-2,1.732268524E1,-2.843181229E1,-3.008384705E1,4.487183111E1
8.156995848E-2,1.733420563E1,-2.849167442E1,-2.999081421E1,4.485196911E1
9.152795840E-2,1.737086487E1,-2.838475037E1,-3.004817200E1,4.483674431E1
1.014859583E-1,1.751347351E1,-2.843869781E1,-3.003713989E1,4.491893878E1
1.114439585E-1,1.739678955E1,-2.853112030E1,-3.016825867E1,4.501996161E1
1.214019584E-1,1.740624237E1,-2.848603249E1,-3.014886475E1,4.498205604E1
1.313609583E-1,1.733451080E1,-2.842165565E1,-3.023234558E1,4.496966193E1
1.413189583E-1,1.733451080E1,-2.842165565E1,-3.023234558E1,4.496966193E1
1.512769584E-1,1.735672760E1,-2.846436501E1,-3.002200317E1,4.486420336E1
1.612349583E-1,1.740946960E1,-2.834210014E1,-3.005703735E1,4.483067886E1
1.711929583E-1,1.725341797E1,-2.833073997E1,-3.005007935E1,4.475844644E1
1.811519584E-1,1.737041473E1,-2.831070709E1,-3.010499573E1,4.482787316E1
1.911099583E-1,1.739631653E1,-2.824221611E1,-3.008790588E1,4.478321873E1
2.010679583E-1,1.726451874E1,-2.838043785E1,-3.011434937E1,4.483733821E1
2.110259584E-1,1.729170227E1,-2.840055275E1,-2.988977051E1,4.471009668E1
2.209839583E-1,1.731558990E1,-2.843674469E1,-2.983363342E1,4.470485192E1
2.309429583E-1,1.733425903E1,-2.838563156E1,-3.002696228E1,4.480891741E1
2.409009584E-1,1.716853333E1,-2.836298561E1,-3.002056885E1,4.472641326E1
2.508589583E-1,1.722862244E1,-2.839853287E1,-3.006788635E1,4.480379325E1
2.608169583E-1,1.729611969E1,-2.830890083E1,-2.990075684E1,4.466099956E1
2.707749584E-1,1.736845398E1,-2.836878586E1,-3.002088928E1,4.480742124E1
2.807339584E-1,1.726313782E1,-2.833793068E1,-2.981314087E1,4.460804424E1
2.906919583E-1,1.740554047E1,-2.838567162E1,-2.985012817E1,4.471833342E1
3.006499584E-1,1.740441132E1,-2.847339058E1,-3.000381470E1,4.487623425E1
3.106079584E-1,1.743199921E1,-2.842085266E1,-2.980833435E1,4.472310655E1
3.205659583E-1,1.756665039E1,-2.827280045E1,-3.001675415E1,4.482124475E1
3.305249584E-1,1.750220490E1,-2.836476707E1,-3.030392456E1,4.504680933E1
3.404829584E-1,1.733568573E1,-2.846005058E1,-3.032101440E1,4.505401640E1
3.504409583E-1,1.740300751E1,-2.835749817E1,-3.003416443E1,4.482257696E1
3.603989584E-1,1.746798706E1,-2.830847549E1,-3.009266663E1,4.485609146E1
3.703569584E-1,1.736982727E1,-2.827530098E1,-3.017333984E1,4.485124282E1
3.803159583E-1,1.739030457E1,-2.829514694E1,-3.019990540E1,4.488955691E1
3.902739584E-1,1.725506592E1,-2.828901672E1,-3.012609863E1,4.478378709E1
4.002319584E-1,1.723961639E1,-2.830233574E1,-3.004841614E1,4.473403507E1
4.101899583E-1,1.718692017E1,-2.834136391E1,-3.017189026E1,4.482149144E1
4.201479584E-1,1.721751404E1,-2.829790115E1,-3.020520020E1,4.482820673E1
4.301069584E-1,1.725717926E1,-2.828660202E1,-3.028303528E1,4.488879944E1
4.400649583E-1,1.727331543E1,-2.847707939E1,-3.028816223E1,4.501870998E1
4.500229585E-1,1.713640594E1,-2.835683250E1,-3.023997498E1,4.485780250E1
4.599809584E-1,1.699195099E1,-2.837367249E1,-3.028506470E1,4.484391634E1
4.699389583E-1,1.694729614E1,-2.847709274E1,-3.040101624E1,4.497085107E1
4.798979585E-1,1.691802216E1,-2.828268242E1,-3.063354492E1,4.499492941E1
4.898559584E-1,1.684636688E1,-2.825591850E1,-3.073872375E1,4.502295132E1
4.998139583E-1,1.678063965E1,-2.811081505E1,-3.078224182E1,4.493722512E1
5.097719585E-1,1.675236511E1,-2.808264923E1,-3.096549988E1,4.503486546E1
5.197299584E-1,1.661756134E1,-2.812001038E1,-3.115647888E1,4.513983279E1
5.296889583E-1,1.640813446E1,-2.784282112E1,-3.099247742E1,4.477703899E1
5.396469585E-1,1.640829468E1,-2.776962852E1,-3.129173279E1,4.493948090E1
5.496049584E-1,1.629387665E1,-2.770856094E1,-3.143829346E1,4.496244056E1
5.595629583E-1,1.625440979E1,-2.756637955E1,-3.189968872E1,4.518518850E1
5.695219585E-1,1.614811707E1,-2.749814224E1,-3.210424805E1,4.525032877E1
5.794799584E-1,1.616285706E1,-2.731899834E1,-3.200799561E1,4.507856920E1
5.894379583E-1,1.608290863E1,-2.728188705E1,-3.217500305E1,4.514634130E1
5.993959585E-1,1.605947876E1,-2.720819664E1,-3.208097839E1,4.502645886E1
6.093539584E-1,1.594436646E1,-2.707130814E1,-3.226109314E1,4.503172966E1
6.193129583E-1,1.594337463E1,-2.703223801E1,-3.246891785E1,4.515710036E1
6.292709582E-1,1.586421967E1,-2.698009682E1,-3.260464478E1,4.519581785E1
6.392289584E-1,1.579155731E1,-2.683383942E1,-3.279585266E1,4.522163389E1
6.491869583E-1,1.579155731E1,-2.683383942E1,-3.279585266E1,4.522163389E1
6.591449582E-1,1.571511078E1,-2.670391273E1,-3.284675598E1,4.515498910E1
6.691039584E-1,1.567572021E1,-2.647521782E1,-3.298805237E1,4.510961053E1
6.790619583E-1,1.553847504E1,-2.632330322E1,-3.323806763E1,4.515672307E1
6.890199583E-1,1.552201080E1,-2.602393341E1,-3.313465881E1,4.490081897E1
6.989779584E-1,1.542649078E1,-2.575758934E1,-3.334686279E1,4.487140832E1
7.089359583E-1,1.537945557E1,-2.572920418E1,-3.355546570E1,4.499432052E1
7.188949583E-1,1.546105194E1,-2.559864807E1,-3.365083313E1,4.501903465E1
7.288529584E-1,1.560225677E1,-2.550935745E1,-3.375627136E1,4.509593763E1
7.388109583E-1,1.581766510E1,-2.551341629E1,-3.369262695E1,4.512566954E1
7.487689583E-1,1.577667999E1,-2.572332954E1,-3.350901794E1,4.509376451E1
7.587269584E-1,1.588504791E1,-2.573571968E1,-3.331994629E1,4.499867593E1
7.686859583E-1,1.591770172E1,-2.587006187E1,-3.337812805E1,4.513017573E1
7.786439583E-1,1.622957611E1,-2.572726631E1,-3.319282532E1,4.502282782E1
7.886019584E-1,1.644477844E1,-2.587670708E1,-3.299882507E1,4.504394702E1
7.985599583E-1,1.653520966E1,-2.596398354E1,-3.289482117E1,4.505120264E1
8.085179583E-1,1.659956360E1,-2.607301712E1,-3.306996155E1,4.526555081E1
8.184769584E-1,1.663288116E1,-2.628008080E1,-3.297456360E1,4.532788575E1
8.284349584E-1,1.663595581E1,-2.613036537E1,-3.309220886E1,4.532819550E1
8.383929583E-1,1.657189178E1,-2.598264503E1,-3.308171082E1,4.521200096E1
8.483509584E-1,1.654035950E1,-2.603359604E1,-3.309219360E1,4.523742800E1
8.583089584E-1,1.654517365E1,-2.597104073E1,-3.318920898E1,4.527428984E1
8.682679583E-1,1.656178284E1,-2.584535408E1,-3.334059143E1,4.531964271E1
8.782259584E-1,1.652951813E1,-2.563775444E1,-3.330226135E1,4.516148839E1
8.881839584E-1,1.664854431E1,-2.583350182E1,-3.325921631E1,4.528486848E1
8.981419583E-1,1.672058105E1,-2.606797409E1,-3.318795776E1,4.539336564E1
9.080999584E-1,1.703436279E1,-2.628888512E1,-3.271226501E1,4.529202224E1
9.180589584E-1,1.754364014E1,-2.676476479E1,-3.236927795E1,4.551815131E1
9.280169583E-1,1.762269592E1,-2.684897614E1,-3.225762939E1,4.551902443E1
9.379749584E-1,1.764164734E1,-2.689623833E1,-3.198461914E1,4.536134057E1
9.479329584E-1,1.777364349E1,-2.691448212E1,-3.218908691E1,4.556785124E1
9.578909583E-1,1.799961090E1,-2.670032883E1,-3.237454224E1,4.566184991E1
9.678500833E-1,1.830709839E1,-2.658821487E1,-3.244338989E1,4.576741821E1
9.778080834E-1,1.868615723E1,-2.649439049E1,-3.222398376E1,4.571116197E1
9.877660833E-1,1.896669769E1,-2.653133774E1,-3.213146973E1,4.578295371E1
9.977240833E-1,1.934126282E1,-2.654432106E1,-3.176850891E1,4.569380249E1
