"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.058537490E-2,-1.285388184E1,-3.029870796E1,-5.864013672E0,3.343083365E1
2.054237481E-2,-1.296186829E1,-3.032034492E1,-5.830780029E0,3.348628587E1
3.049937496E-2,-1.307951355E1,-3.034425545E1,-5.825469971E0,3.355269905E1
4.045637487E-2,-1.318589783E1,-3.021888542E1,-5.838790894E0,3.348343496E1
5.041337479E-2,-1.324870300E1,-3.032109451E1,-5.862167358E0,3.360449241E1
6.037037494E-2,-1.328158569E1,-3.033862305E1,-5.800399780E0,3.362256987E1
7.032737485E-2,-1.338577271E1,-3.039783287E1,-5.767013550E0,3.371150545E1
8.028437500E-2,-1.338227844E1,-3.040965271E1,-5.862884521E0,3.373730530E1
9.024237492E-2,-1.341854858E1,-3.035831642E1,-5.744506836E0,3.368507356E1
1.001993748E-1,-1.329627991E1,-3.030472374E1,-5.741729736E0,3.358771800E1
1.101563750E-1,-1.349435425E1,-3.048635292E1,-5.576690674E0,3.380258555E1
1.201133749E-1,-1.346899414E1,-3.037780952E1,-5.723632812E0,3.371920947E1
1.300703748E-1,-1.347538757E1,-3.048802948E1,-5.758514404E0,3.382700844E1
1.400273750E-1,-1.353089905E1,-3.032264709E1,-5.870468140E0,3.371958707E1
1.499843749E-1,-1.328105164E1,-3.018677711E1,-5.903945923E0,3.350349866E1
1.599413748E-1,-1.344007874E1,-3.013546753E1,-6.022354126E0,3.354177796E1
1.698983749E-1,-1.323556519E1,-3.006061745E1,-6.061691284E0,3.340007497E1
1.798553749E-1,-1.317840576E1,-3.001550674E1,-6.030319214E0,3.333115320E1
1.898123750E-1,-1.317840576E1,-3.001550674E1,-6.030319214E0,3.333115320E1
1.997693749E-1,-1.306240845E1,-2.997452736E1,-6.068191528E0,3.325540187E1
2.097263748E-1,-1.304519653E1,-2.978606796E1,-6.044830322E0,3.307456683E1
2.196833750E-1,-1.296839905E1,-2.981946373E1,-6.008651733E0,3.306786486E1
2.296403749E-1,-1.288189697E1,-2.980002975E1,-5.930007935E0,3.300227321E1
2.395973748E-1,-1.280923462E1,-2.976000595E1,-5.894577026E0,3.293145129E1
2.495543750E-1,-1.284806824E1,-2.970329094E1,-6.077972412E0,3.292871238E1
2.595113749E-1,-1.283775330E1,-2.940709877E1,-6.148605347E0,3.267094604E1
2.694683750E-1,-1.277333069E1,-2.935978317E1,-6.241104126E0,3.262064110E1
2.794253749E-1,-1.281369019E1,-2.926777649E1,-6.391082764E0,3.258280736E1
2.893823748E-1,-1.275936890E1,-2.916076851E1,-6.507125854E0,3.248837641E1
2.993393750E-1,-1.269429016E1,-2.917884445E1,-6.436920166E0,3.246511832E1
3.092973749E-1,-1.250950623E1,-2.902031517E1,-6.515258789E0,3.226631426E1
3.192543748E-1,-1.240226746E1,-2.895576668E1,-6.730209351E0,3.221099781E1
3.292113750E-1,-1.248742676E1,-2.887737846E1,-6.739013672E0,3.217534956E1
3.391683749E-1,-1.233258057E1,-2.866955185E1,-6.884750366E0,3.195990510E1
3.491253748E-1,-1.235925293E1,-2.853472137E1,-7.026763916E0,3.188035238E1
3.590823750E-1,-1.230918884E1,-2.847578239E1,-6.938674927E0,3.178885847E1
3.690393749E-1,-1.220968628E1,-2.838538933E1,-6.960556030E0,3.167421833E1
3.789963750E-1,-1.219303894E1,-2.825910568E1,-6.857254028E0,3.153203427E1
3.889533749E-1,-1.222573853E1,-2.832824135E1,-7.134185791E0,3.166787879E1
3.989103748E-1,-1.221997070E1,-2.816543388E1,-7.200500488E0,3.153516382E1
4.088673750E-1,-1.224179077E1,-2.809627342E1,-7.225128174E0,3.148752926E1
4.188243749E-1,-1.208908081E1,-2.789478302E1,-7.317428589E0,3.126994653E1
4.287813748E-1,-1.207597351E1,-2.785643005E1,-7.278167725E0,3.122149191E1
4.387383750E-1,-1.197868347E1,-2.771748161E1,-7.300399780E0,3.106514899E1
4.486953749E-1,-1.201095581E1,-2.771045494E1,-7.338165283E0,3.108023556E1
4.586523748E-1,-1.205915833E1,-2.773301506E1,-7.503265381E0,3.115834423E1
4.686093749E-1,-1.206059265E1,-2.767038155E1,-7.452804565E0,3.109103096E1
4.785663749E-1,-1.203527832E1,-2.762070274E1,-7.456527710E0,3.103789538E1
4.885233750E-1,-1.212704468E1,-2.762740326E1,-7.365371704E0,3.105780617E1
4.984803749E-1,-1.195410156E1,-2.756512260E1,-7.340225220E0,3.092920036E1
5.084373748E-1,-1.174441528E1,-2.736589813E1,-7.126571655E0,3.062044569E1
5.183946248E-1,-1.175141907E1,-2.730201340E1,-7.250930786E0,3.059529021E1
