"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.580333316E-3,-4.829711914E0,-2.664551926E1,-1.120837402E1,2.930763487E1
1.353933336E-2,-4.824874878E0,-2.665524673E1,-1.116436768E1,2.929888567E1
2.349733340E-2,-4.824874878E0,-2.665524673E1,-1.116436768E1,2.929888567E1
3.345533332E-2,-4.802169800E0,-2.662754440E1,-1.115191650E1,2.926520455E1
4.341333336E-2,-4.805374146E0,-2.678271484E1,-1.115750122E1,2.940910180E1
5.337233341E-2,-4.814712524E0,-2.678282166E1,-1.098110962E1,2.934426283E1
6.333033333E-2,-4.595428467E0,-2.671997643E1,-1.080960083E1,2.918771271E1
7.328833337E-2,-4.633132935E0,-2.682312584E1,-1.091510010E1,2.932721280E1
8.324633341E-2,-4.570999146E0,-2.687072372E1,-1.118466187E1,2.946228925E1
9.320533334E-2,-4.780929565E0,-2.671168900E1,-1.140093994E1,2.943387586E1
1.031633334E-1,-4.695373535E0,-2.666966820E1,-1.112667847E1,2.927662392E1
1.131213333E-1,-4.616989136E0,-2.669743156E1,-1.109979248E1,2.927925603E1
1.230793333E-1,-4.692153931E0,-2.664265442E1,-1.119445801E1,2.927735017E1
1.330391250E-1,-4.530166626E0,-2.662489128E1,-1.105267334E1,2.918165234E1
1.429971250E-1,-4.631423950E0,-2.665094566E1,-1.110696411E1,2.924188168E1
1.529551250E-1,-4.631439209E0,-2.675834084E1,-1.131350708E1,2.941860765E1
1.629131250E-1,-4.663131714E0,-2.686415100E1,-1.127682495E1,2.950583311E1
1.728721251E-1,-4.651290894E0,-2.684328842E1,-1.150976562E1,2.957484311E1
1.828301250E-1,-4.603515625E0,-2.668316269E1,-1.159301758E1,2.945473788E1
1.927881250E-1,-4.582641602E0,-2.663864708E1,-1.169314575E1,2.945076875E1
2.027461251E-1,-4.615081787E0,-2.645908356E1,-1.175421143E1,2.931797348E1
2.127051250E-1,-4.600952148E0,-2.641494179E1,-1.186166382E1,2.931922541E1
2.226631250E-1,-4.819519043E0,-2.637549210E1,-1.201763916E1,2.938227354E1
2.326211251E-1,-4.588150024E0,-2.613788986E1,-1.201724243E1,2.913167559E1
2.425791250E-1,-4.575195312E0,-2.598494720E1,-1.236184692E1,2.913700659E1
2.525381250E-1,-4.642791748E0,-2.608160019E1,-1.267489624E1,2.936764169E1
2.624961251E-1,-4.568862915E0,-2.588717651E1,-1.259515381E1,2.914889905E1
2.724541250E-1,-4.769851685E0,-2.591559982E1,-1.270693970E1,2.925467682E1
2.824121250E-1,-4.819412231E0,-2.581354523E1,-1.298568726E1,2.929494709E1
2.923711250E-1,-4.806396484E0,-2.566384506E1,-1.290127563E1,2.912348371E1
3.023291250E-1,-4.846389771E0,-2.558158112E1,-1.305136108E1,2.912460836E1
3.122871250E-1,-4.920989990E0,-2.552502823E1,-1.321142578E1,2.915964643E1
3.222451251E-1,-5.072967529E0,-2.559965515E1,-1.338113403E1,2.932800865E1
3.322041250E-1,-5.060424805E0,-2.553116608E1,-1.335614014E1,2.925465467E1
3.421621250E-1,-5.286102295E0,-2.555830574E1,-1.317230225E1,2.923490065E1
3.521201250E-1,-5.414306641E0,-2.544487381E1,-1.342135620E1,2.927266851E1
3.620791250E-1,-5.607650757E0,-2.550472069E1,-1.350009155E1,2.939709163E1
3.720371251E-1,-5.685729980E0,-2.566356277E1,-1.332492065E1,2.947031541E1
3.819951250E-1,-5.852096558E0,-2.575619125E1,-1.351174927E1,2.966809381E1
3.919531250E-1,-6.058761597E0,-2.576205254E1,-1.359225464E1,2.975132483E1
4.019121251E-1,-6.207061768E0,-2.564919090E1,-1.367053223E1,2.972022983E1
4.118701250E-1,-6.487869263E0,-2.555699921E1,-1.373602295E1,2.973097682E1
4.218281250E-1,-6.579528809E0,-2.546507835E1,-1.421707153E1,2.989791862E1
4.317861251E-1,-6.837829590E0,-2.539221954E1,-1.434899902E1,2.995687734E1
4.417451250E-1,-7.072799683E0,-2.523206329E1,-1.449243164E1,2.994515133E1
4.517031250E-1,-7.388015747E0,-2.515274048E1,-1.447650146E1,2.994682329E1
4.616611251E-1,-7.603668213E0,-2.523853683E1,-1.447338867E1,3.007122364E1
4.716191250E-1,-7.681488037E0,-2.538084793E1,-1.476419067E1,3.035084886E1
4.815781250E-1,-7.703735352E0,-2.532064056E1,-1.468804932E1,3.026914551E1
4.915361251E-1,-7.518478394E0,-2.537122726E1,-1.432730103E1,3.009149788E1
5.014941250E-1,-7.518478394E0,-2.537122726E1,-1.432730103E1,3.009149788E1
5.114521250E-1,-7.222656250E0,-2.571886826E1,-1.415194702E1,3.023085431E1
5.214111250E-1,-6.798461914E0,-2.589884949E1,-1.357934570E1,3.002279332E1
5.313691250E-1,-6.798461914E0,-2.589884949E1,-1.357934570E1,3.002279332E1
5.413271250E-1,-6.416900635E0,-2.623336792E1,-1.341860962E1,3.015667903E1
5.512851250E-1,-5.905914307E0,-2.651244354E1,-1.268765259E1,2.997942652E1
5.612441250E-1,-5.421981812E0,-2.666973495E1,-1.241610718E1,2.991374879E1
5.712021251E-1,-5.043563843E0,-2.691544342E1,-1.189691162E1,2.985657611E1
5.811601250E-1,-4.661499023E0,-2.724069977E1,-1.151779175E1,2.994068843E1
5.911181250E-1,-4.163909912E0,-2.755495262E1,-1.046011353E1,2.976621465E1
6.010771251E-1,-3.867248535E0,-2.803163528E1,-9.915252686E0,2.998400280E1
6.110351250E-1,-3.333190918E0,-2.847943687E1,-9.174865723E0,3.010592379E1
6.209931250E-1,-2.911544800E0,-2.877620316E1,-8.138977051E0,3.004646250E1
6.309511251E-1,-2.650299072E0,-2.858828926E1,-8.562133789E0,2.996038222E1
6.409101250E-1,-2.277297974E0,-2.826823997E1,-9.077087402E0,2.977705481E1
6.508681250E-1,-1.850936890E0,-2.789402199E1,-9.275115967E0,2.945386573E1
6.608261251E-1,-1.486953735E0,-2.764954948E1,-9.462066650E0,2.926156734E1
6.707841250E-1,-1.047775269E0,-2.752350044E1,-9.640625000E0,2.918188753E1
6.807431250E-1,-6.489257812E-1,-2.730037308E1,-9.705780029E0,2.898160867E1
6.907011251E-1,-4.994049072E-1,-2.737187767E1,-9.275360107E0,2.890504104E1
7.006591250E-1,-4.206085205E-1,-2.745148087E1,-9.227416992E0,2.896387297E1
7.106171250E-1,-2.458038330E-1,-2.740262604E1,-9.294952393E0,2.893718150E1
7.205761250E-1,-4.005889893E-1,-2.722487259E1,-9.469146729E0,2.882739840E1
7.305341250E-1,-6.735382080E-1,-2.716005898E1,-9.705383301E0,2.884990333E1
7.404921250E-1,-9.595336914E-1,-2.703625107E1,-1.029153442E1,2.894469308E1
7.504501250E-1,-1.500305176E0,-2.681268120E1,-1.081356812E1,2.895002667E1
7.604091250E-1,-2.183227539E0,-2.670386887E1,-1.143072510E1,2.912944509E1
7.703671250E-1,-2.930953979E0,-2.659367180E1,-1.218035889E1,2.939685380E1
7.803251250E-1,-3.729354858E0,-2.641921234E1,-1.262438965E1,2.951708120E1
7.902831250E-1,-4.070236206E0,-2.615465546E1,-1.302020264E1,2.949844914E1
8.002421251E-1,-4.194610596E0,-2.617514801E1,-1.338989258E1,2.969886117E1
8.102001250E-1,-4.190124512E0,-2.591218376E1,-1.360363770E1,2.956446125E1
8.201581250E-1,-3.870925903E0,-2.575223160E1,-1.364419556E1,2.939941448E1
8.301161251E-1,-3.449218750E0,-2.579290962E1,-1.369985962E1,2.940845882E1
8.400751250E-1,-3.084259033E0,-2.570054626E1,-1.382485962E1,2.934548476E1
8.500331250E-1,-3.055770874E0,-2.561596680E1,-1.378195190E1,2.924820830E1
8.599911251E-1,-2.967437744E0,-2.560128212E1,-1.387945557E1,2.927235248E1
8.699491250E-1,-3.079544067E0,-2.556208420E1,-1.396420288E1,2.928997614E1
8.799081250E-1,-3.106170654E0,-2.554974937E1,-1.404385376E1,2.932009239E1
8.898661251E-1,-3.279830933E0,-2.535636520E1,-1.432275391E1,2.930603738E1
8.998241250E-1,-3.501876831E0,-2.516215897E1,-1.457971191E1,2.929104615E1
9.097821250E-1,-3.869461060E0,-2.488508415E1,-1.529226685E1,2.946342763E1
9.197411250E-1,-4.203964233E0,-2.488044357E1,-1.574597168E1,2.974298929E1
9.296991250E-1,-4.587203979E0,-2.481524277E1,-1.588327026E1,2.981806480E1
9.396571250E-1,-4.846282959E0,-2.491738510E1,-1.603811646E1,3.002638370E1
9.496151250E-1,-5.085433960E0,-2.484385490E1,-1.617733765E1,3.007964459E1
9.595741250E-1,-5.295547485E0,-2.484955215E1,-1.615377808E1,3.010793270E1
9.695321250E-1,-5.497116089E0,-2.488018799E1,-1.612887573E1,3.015597241E1
9.794901250E-1,-5.627304077E0,-2.490869904E1,-1.609893799E1,3.018750807E1
9.894481250E-1,-5.930480957E0,-2.502745628E1,-1.618087769E1,3.038692112E1
9.994071251E-1,-6.288192749E0,-2.526848602E1,-1.629858398E1,3.071940094E1
1.009365125E0,-6.576187134E0,-2.522825241E1,-1.620788574E1,3.069864031E1
1.019323125E0,-6.755172729E0,-2.541643333E1,-1.633325195E1,3.095807748E1
1.029281125E0,-6.874359131E0,-2.544064903E1,-1.620819092E1,3.093846941E1
1.039240125E0,-7.091979980E0,-2.557122040E1,-1.618164062E1,3.108100684E1
1.049198125E0,-7.091979980E0,-2.557122040E1,-1.618164062E1,3.108100684E1
1.059156125E0,-7.059997559E0,-2.567442322E1,-1.607818604E1,3.110510632E1
1.069114125E0,-7.333023071E0,-2.588763046E1,-1.603909302E1,3.132403459E1
1.079073125E0,-7.420410156E0,-2.604656792E1,-1.605630493E1,3.148477593E1
1.089031125E0,-7.517623901E0,-2.619804764E1,-1.592129517E1,3.156485401E1
1.098989125E0,-7.634552002E0,-2.631174278E1,-1.598355103E1,3.171857651E1
1.108947125E0,-7.594039917E0,-2.629636765E1,-1.573565674E1,3.157181158E1
1.118906125E0,-7.549377441E0,-2.632630920E1,-1.578784180E1,3.161208004E1
1.128863708E0,-7.794326782E0,-2.644714737E1,-1.586950684E1,3.181264499E1
