"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.647895831E-2,-1.197814941E-2,-5.180358124E1,-3.910736084E0,5.195098680E1
2.643595822E-2,3.471374512E-2,-5.173338318E1,-3.932800293E0,5.188266626E1
3.639295837E-2,-3.837585449E-2,-5.171587372E1,-4.088592529E0,5.187725567E1
4.634995828E-2,-1.009063721E-1,-5.169268799E1,-4.146850586E0,5.185885212E1
5.630795821E-2,-7.781982422E-2,-5.168795776E1,-4.188781738E0,5.185746741E1
6.626495835E-2,-1.145477295E-1,-5.163108826E1,-4.345306396E0,5.181374416E1
7.622195827E-2,-2.616271973E-1,-5.169980621E1,-4.602142334E0,5.190489500E1
8.617895842E-2,-1.570892334E-1,-5.160800171E1,-4.865570068E0,5.183709376E1
9.613595833E-2,-1.105194092E-1,-5.152855682E1,-4.873229980E0,5.175860077E1
1.060939583E-1,-8.575439453E-2,-5.146238708E1,-5.214050293E0,5.172592154E1
1.160509584E-1,-1.123962402E-1,-5.146865845E1,-5.318939209E0,5.174288888E1
1.260079583E-1,-2.443847656E-1,-5.140922546E1,-5.305938721E0,5.168289052E1
1.359649582E-1,-4.306488037E-1,-5.150801849E1,-5.332977295E0,5.178515303E1
1.459229584E-1,-4.260864258E-1,-5.145747375E1,-5.360534668E0,5.173768923E1
1.558799583E-1,-3.776855469E-1,-5.139316559E1,-5.374969482E0,5.167485281E1
1.658369582E-1,-5.294189453E-1,-5.145410919E1,-5.244201660E0,5.172337275E1
1.757939584E-1,-5.851898193E-1,-5.142581177E1,-5.185455322E0,5.168989756E1
1.857509583E-1,-5.518035889E-1,-5.150599670E1,-5.023559570E0,5.175334129E1
1.957089582E-1,-6.002197266E-1,-5.145330811E1,-4.846832275E0,5.168457180E1
2.056659583E-1,-8.803710938E-1,-5.143555450E1,-4.510650635E0,5.164046175E1
2.156229583E-1,-9.737548828E-1,-5.160301971E1,-4.427429199E0,5.180175645E1
2.255799584E-1,-1.042297363E0,-5.167028046E1,-4.232147217E0,5.185378806E1
2.355379583E-1,-1.130661011E0,-5.164803314E1,-4.117645264E0,5.182424842E1
2.454949582E-1,-1.080261230E0,-5.172255707E1,-3.930816650E0,5.188295668E1
2.554519584E-1,-1.077774048E0,-5.158577728E1,-4.113739014E0,5.176076568E1
2.654089583E-1,-1.312347412E0,-5.167574310E1,-4.166046143E0,5.186000985E1
2.753659582E-1,-1.335998535E0,-5.164915466E1,-4.142852783E0,5.183226118E1
2.853239584E-1,-1.450576782E0,-5.162645721E1,-3.853363037E0,5.179038197E1
2.952809583E-1,-1.349838257E0,-5.147891998E1,-4.008209229E0,5.165236691E1
3.052379582E-1,-1.408752441E0,-5.149972534E1,-3.931854248E0,5.166880850E1
3.151949584E-1,-1.448287964E0,-5.153327942E1,-3.826660156E0,5.169545196E1
3.251529583E-1,-1.556961060E0,-5.152017212E1,-3.798004150E0,5.168343157E1
3.351099582E-1,-1.573928833E0,-5.144864655E1,-3.662719727E0,5.160286813E1
3.450669583E-1,-1.669845581E0,-5.154823303E1,-3.763702393E0,5.171241794E1
3.550239583E-1,-1.680831909E0,-5.159193420E1,-3.835296631E0,5.176159166E1
3.649809584E-1,-1.654098511E0,-5.160354614E1,-3.789031982E0,5.176889780E1
3.749389583E-1,-1.759597778E0,-5.148823547E1,-3.757202148E0,5.165511731E1
3.848959582E-1,-1.924880981E0,-5.159408569E1,-3.911834717E0,5.177796149E1
3.948529584E-1,-1.696502686E0,-5.155147552E1,-4.251220703E0,5.175428125E1
4.048099583E-1,-1.606063843E0,-5.151260376E1,-4.923065186E0,5.177223540E1
4.147679582E-1,-1.269531250E0,-5.132868195E1,-5.329528809E0,5.162024000E1
4.247249584E-1,-1.101333618E0,-5.123313141E1,-5.879974365E0,5.158120577E1
4.346819583E-1,-8.825836182E-1,-5.118155670E1,-6.373565674E0,5.158442633E1
4.446389582E-1,-8.451232910E-1,-5.113188934E1,-6.565917969E0,5.155866193E1
4.545959583E-1,-6.907806396E-1,-5.120185852E1,-6.362670898E0,5.160030111E1
4.645539583E-1,-6.602020264E-1,-5.133997345E1,-5.903564453E0,5.168250007E1
4.745109584E-1,-4.423828125E-1,-5.123500824E1,-5.276214600E0,5.150786554E1
4.844679583E-1,-3.151245117E-1,-5.133353424E1,-4.650512695E0,5.154472145E1
4.944254584E-1,-2.197265625E-2,-5.122451782E1,-4.059234619E0,5.138510577E1
5.043834583E-1,6.463623047E-2,-5.132163239E1,-3.738098145E0,5.145762826E1
