"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.901587495E-2,1.051392365E1,-3.656741333E1,-2.032112122E1,4.313544106E1
2.897287486E-2,1.055023956E1,-3.649012756E1,-2.030638123E1,4.307187113E1
3.892987501E-2,1.053696442E1,-3.644781876E1,-2.030337524E1,4.303136249E1
4.888787493E-2,1.048792267E1,-3.649628448E1,-2.061277771E1,4.320719741E1
5.884487485E-2,1.038628387E1,-3.645743942E1,-2.043258667E1,4.306402652E1
6.880287500E-2,1.047745514E1,-3.645780182E1,-2.021041870E1,4.298150072E1
7.875987492E-2,1.032270050E1,-3.650015259E1,-2.036491394E1,4.305286291E1
8.871787484E-2,1.040423584E1,-3.653289795E1,-2.034893799E1,4.309269118E1
9.867487499E-2,1.041223145E1,-3.653428650E1,-2.045083618E1,4.314400716E1
1.086318749E-1,1.034078217E1,-3.654114151E1,-2.040769958E1,4.311219086E1
1.185898748E-1,1.030270386E1,-3.654318237E1,-2.043270874E1,4.311664958E1
1.285468750E-1,1.032466125E1,-3.663485718E1,-2.048847961E1,4.322602442E1
1.385048749E-1,1.039608002E1,-3.653683090E1,-2.044052124E1,4.313737823E1
1.484618748E-1,1.041364288E1,-3.660822296E1,-2.050752258E1,4.323383431E1
1.584198750E-1,1.042346954E1,-3.655031967E1,-2.058816528E1,4.322553800E1
1.683768749E-1,1.031060791E1,-3.655308533E1,-2.055186462E1,4.318351331E1
1.783338750E-1,1.036727905E1,-3.668573761E1,-2.037403870E1,4.322528510E1
1.882918749E-1,1.030368805E1,-3.672406006E1,-2.038285828E1,4.324677429E1
1.982488749E-1,1.026648712E1,-3.657845306E1,-2.051898193E1,4.317884443E1
2.082068750E-1,1.029718018E1,-3.654028320E1,-2.046055603E1,4.312607760E1
2.181638749E-1,1.027833557E1,-3.667468262E1,-2.041050720E1,4.321186563E1
2.281218749E-1,1.038938904E1,-3.658684158E1,-2.074789429E1,4.332449075E1
2.380788750E-1,1.045960236E1,-3.658509064E1,-2.060818481E1,4.327319516E1
2.480358749E-1,1.029991150E1,-3.659082794E1,-2.046903992E1,4.317358523E1
2.579938748E-1,1.028373718E1,-3.670375061E1,-2.042100525E1,4.324277991E1
2.679508750E-1,1.031838989E1,-3.662626648E1,-2.040405273E1,4.317728493E1
2.779088749E-1,1.019768524E1,-3.658602142E1,-2.044667053E1,4.313462743E1
2.878658748E-1,1.014804840E1,-3.646433258E1,-2.046740723E1,4.302958512E1
2.978238750E-1,1.029203033E1,-3.631423187E1,-2.077824402E1,4.308578361E1
3.077808749E-1,1.021218109E1,-3.649899292E1,-2.077603149E1,4.322162204E1
3.177378748E-1,1.017444611E1,-3.642700958E1,-2.092605591E1,4.322437040E1
3.276958750E-1,1.019844818E1,-3.646551514E1,-2.079241943E1,4.319799585E1
3.376528749E-1,1.022187042E1,-3.641001892E1,-2.086369324E1,4.319108482E1
3.476108750E-1,1.031550598E1,-3.642669678E1,-2.103456116E1,4.331012197E1
3.575678749E-1,1.028753662E1,-3.626782608E1,-2.090563965E1,4.310724287E1
3.675248749E-1,1.018090057E1,-3.635949707E1,-2.109291077E1,4.325014044E1
3.774828750E-1,1.012431335E1,-3.636978149E1,-2.122262573E1,4.330892021E1
3.874398749E-1,1.014373779E1,-3.635884094E1,-2.120385742E1,4.329508402E1
3.973978749E-1,1.019277954E1,-3.632494736E1,-2.118008423E1,4.326650579E1
4.073548750E-1,1.023523712E1,-3.630880737E1,-2.122386169E1,4.328442996E1
4.173128749E-1,1.029701233E1,-3.622645569E1,-2.120109558E1,4.321887329E1
4.272698748E-1,1.030567169E1,-3.622156525E1,-2.102818298E1,4.313227489E1
4.372268750E-1,1.020806122E1,-3.620975876E1,-2.111585999E1,4.314198287E1
4.471848749E-1,1.018889618E1,-3.622507477E1,-2.117993164E1,4.318169927E1
4.571418748E-1,1.014225006E1,-3.634728622E1,-2.133288574E1,4.334838482E1
4.670998750E-1,1.008129883E1,-3.633811951E1,-2.140592957E1,4.336248766E1
4.770568749E-1,1.005729675E1,-3.625242615E1,-2.129747009E1,4.323158396E1
4.870148748E-1,1.003838348E1,-3.626438904E1,-2.131349182E1,4.324511520E1
4.969718750E-1,9.938926697E0,-3.634690094E1,-2.131758118E1,4.329340295E1
5.069288749E-1,1.001451874E1,-3.647923279E1,-2.140527344E1,4.346505195E1
5.168868750E-1,9.737037659E0,-3.634853363E1,-2.111332703E1,4.314856171E1
5.268438749E-1,9.737037659E0,-3.634853363E1,-2.111332703E1,4.314856171E1
5.368018749E-1,9.646080017E0,-3.645063782E1,-2.112854004E1,4.322165038E1
5.467588750E-1,9.623054504E0,-3.638928986E1,-2.105583191E1,4.312924358E1
5.567168749E-1,9.623054504E0,-3.638928986E1,-2.105583191E1,4.312924358E1
5.666738749E-1,9.688430786E0,-3.643019867E1,-2.138610840E1,4.334040492E1
5.766308750E-1,9.480445862E0,-3.663873291E1,-2.157981873E1,4.356563071E1
5.865888749E-1,9.323768616E0,-3.655749512E1,-2.130267334E1,4.332651615E1
5.965458748E-1,9.274551392E0,-3.660026550E1,-2.141676331E1,4.340823066E1
6.065038750E-1,9.399917603E0,-3.647924042E1,-2.152130127E1,4.338501862E1
6.164608749E-1,9.478385925E0,-3.655683899E1,-2.126867676E1,4.334280664E1
6.264188748E-1,9.363876343E0,-3.659757614E1,-2.121556091E1,4.332625976E1
6.363758750E-1,9.468002319E0,-3.648596191E1,-2.146694946E1,4.337854774E1
6.463328749E-1,9.538536072E0,-3.633230591E1,-2.136851501E1,4.321612612E1
6.562908748E-1,9.544181824E0,-3.635717392E1,-2.150741577E1,4.330709451E1
6.662478750E-1,9.420753479E0,-3.647617340E1,-2.161260986E1,4.343232353E1
6.762058749E-1,9.336769104E0,-3.629199219E1,-2.173493958E1,4.332079815E1
6.861628750E-1,9.269439697E0,-3.636071777E1,-2.183970642E1,4.341655313E1
6.961208750E-1,9.217147827E0,-3.631144333E1,-2.187628174E1,4.338258214E1
7.060778749E-1,9.240089417E0,-3.637803268E1,-2.202214050E1,4.351683797E1
7.160348750E-1,9.123420715E0,-3.632801819E1,-2.217100525E1,4.352602882E1
7.259928749E-1,9.114776611E0,-3.637448883E1,-2.202159119E1,4.348715981E1
7.359498749E-1,9.144821167E0,-3.631807709E1,-2.220108032E1,4.353755212E1
7.459078750E-1,9.188323975E0,-3.622958755E1,-2.229676819E1,4.352188166E1
7.558648749E-1,9.253761292E0,-3.619167328E1,-2.225482178E1,4.348271387E1
7.658228748E-1,9.061058044E0,-3.611783218E1,-2.184007263E1,4.316931025E1
7.757798750E-1,9.058189392E0,-3.616118622E1,-2.212756348E1,4.335102362E1
7.857368749E-1,9.191192627E0,-3.604036331E1,-2.229415894E1,4.336375597E1
7.956948748E-1,9.277191162E0,-3.605545807E1,-2.254478455E1,4.352389737E1
8.056518750E-1,9.507011414E0,-3.595636749E1,-2.275862122E1,4.360273465E1
8.156098749E-1,9.455665588E0,-3.578591156E1,-2.284855652E1,4.349824839E1
8.255668748E-1,9.529098511E0,-3.566479492E1,-2.290852356E1,4.344630901E1
8.355248750E-1,9.749794006E0,-3.547552109E1,-2.308151245E1,4.343186960E1
8.454818749E-1,9.824745178E0,-3.531416321E1,-2.312483215E1,4.334020769E1
8.554388750E-1,1.005570221E1,-3.508046341E1,-2.316459656E1,4.322446753E1
8.653968750E-1,1.016116333E1,-3.500022888E1,-2.342938232E1,4.332668021E1
8.753538749E-1,1.037150574E1,-3.487104797E1,-2.332350159E1,4.321508816E1
8.853118750E-1,1.043482208E1,-3.480510712E1,-2.340356445E1,4.322045606E1
8.952688749E-1,1.059408569E1,-3.493651962E1,-2.363087463E1,4.348808217E1
9.052258749E-1,1.072213745E1,-3.503858948E1,-2.334507751E1,4.344720507E1
9.151838750E-1,1.092398834E1,-3.497642517E1,-2.323255920E1,4.338704468E1
9.251408749E-1,1.089237213E1,-3.497543335E1,-2.306689453E1,4.328979478E1
9.350988748E-1,1.102545929E1,-3.501345062E1,-2.322274780E1,4.343729380E1
9.450558750E-1,1.111073303E1,-3.513609695E1,-2.319245911E1,4.354174844E1
9.550138749E-1,1.131057739E1,-3.505633163E1,-2.315367126E1,4.350825257E1
9.649708748E-1,1.139258575E1,-3.493253326E1,-2.308340454E1,4.339258526E1
9.749288750E-1,1.155544281E1,-3.511411667E1,-2.316018677E1,4.362251367E1
9.848858749E-1,1.171386719E1,-3.508494186E1,-2.328469849E1,4.370749379E1
9.948428748E-1,1.172041321E1,-3.513761520E1,-2.331651306E1,4.376848032E1
1.004800875E0,1.162490082E1,-3.512350464E1,-2.340908813E1,4.378109529E1
1.014757875E0,1.154961395E1,-3.520654297E1,-2.341484070E1,4.383091392E1
1.024715875E0,1.163260651E1,-3.519495010E1,-2.332183838E1,4.379395155E1
1.034672875E0,1.167208099E1,-3.513825226E1,-2.337152100E1,4.378541127E1
1.044629875E0,1.160482025E1,-3.520731354E1,-2.329804993E1,4.378385444E1
1.054587875E0,1.178212738E1,-3.504744339E1,-2.342465210E1,4.377049394E1
1.064544875E0,1.172563934E1,-3.491458130E1,-2.349331665E1,4.368586193E1
1.074502875E0,1.176509857E1,-3.482632446E1,-2.364036560E1,4.370534642E1
1.084459875E0,1.183314514E1,-3.471128082E1,-2.382432556E1,4.373208009E1
1.094417875E0,1.183314514E1,-3.471128082E1,-2.382432556E1,4.373208009E1
1.104374875E0,1.175763702E1,-3.473448181E1,-2.394485474E1,4.379591674E1
1.114331875E0,1.183091736E1,-3.454720688E1,-2.430920410E1,4.386818338E1
1.124289875E0,1.181787109E1,-3.441413116E1,-2.423358154E1,4.371797085E1
1.134246875E0,1.171765900E1,-3.448206711E1,-2.413238525E1,4.368853972E1
1.144204875E0,1.169442749E1,-3.439716339E1,-2.446804810E1,4.380193901E1
1.154161875E0,1.157389069E1,-3.455633545E1,-2.431161499E1,4.380810300E1
1.164119875E0,1.158625031E1,-3.456305695E1,-2.446858215E1,4.390395898E1
1.174076875E0,1.153306580E1,-3.452011108E1,-2.455485535E1,4.390433460E1
1.184034875E0,1.159616852E1,-3.475436783E1,-2.443530273E1,4.403886042E1
1.193991875E0,1.172596741E1,-3.467926025E1,-2.452055359E1,4.406139979E1
1.203948875E0,1.157925415E1,-3.460324097E1,-2.464077759E1,4.402989135E1
1.213906875E0,1.154942322E1,-3.461571884E1,-2.444866943E1,4.392464689E1
1.223863875E0,1.161028290E1,-3.462804413E1,-2.475564575E1,4.412190052E1
1.233821875E0,1.150415802E1,-3.466780853E1,-2.455490112E1,4.401301818E1
1.243778875E0,1.156999207E1,-3.450118256E1,-2.479791260E1,4.403558542E1
1.253735875E0,1.148233032E1,-3.457088470E1,-2.504449463E1,4.420652316E1
1.263693875E0,1.170598602E1,-3.442589569E1,-2.500888062E1,4.413180840E1
1.273650875E0,1.161939240E1,-3.461138535E1,-2.511778259E1,4.431547447E1
1.283608875E0,1.164169312E1,-3.465505219E1,-2.508842468E1,4.433881723E1
1.293565875E0,1.150023651E1,-3.471820831E1,-2.494483948E1,4.427024333E1
1.303523875E0,1.148543549E1,-3.487556458E1,-2.495712280E1,4.439682659E1
1.313480875E0,1.158499908E1,-3.481739426E1,-2.487596130E1,4.433144028E1
1.323438875E0,1.148432922E1,-3.507907486E1,-2.487091064E1,4.450835323E1
1.333395875E0,1.138832855E1,-3.517206573E1,-2.483796692E1,4.453866675E1
1.343352875E0,1.129598999E1,-3.529673004E1,-2.470819092E1,4.454159000E1
1.353310875E0,1.126499176E1,-3.533163452E1,-2.471717834E1,4.456639252E1
1.363267875E0,1.119282532E1,-3.528909302E1,-2.468649292E1,4.449744214E1
1.373225875E0,1.105156708E1,-3.520217896E1,-2.496697998E1,4.454975452E1
1.383182875E0,1.106416321E1,-3.518416595E1,-2.499389648E1,4.455374398E1
1.393139875E0,1.102198792E1,-3.518707275E1,-2.513540649E1,4.462513828E1
1.403097875E0,1.111878204E1,-3.493744659E1,-2.548048401E1,4.464871279E1
1.413054875E0,1.127835083E1,-3.471864319E1,-2.568362427E1,4.463444788E1
1.423012875E0,1.125419617E1,-3.447570801E1,-2.590502930E1,4.456794719E1
1.432969875E0,1.123523712E1,-3.416584778E1,-2.593966675E1,4.434413173E1
1.442927875E0,1.098125458E1,-3.417576981E1,-2.632197571E1,4.451311716E1
1.452884875E0,1.089765930E1,-3.413071442E1,-2.658062744E1,4.461159491E1
1.462842875E0,1.102005768E1,-3.384249496E1,-2.652192688E1,4.438658291E1
1.472799875E0,1.091705322E1,-3.395316315E1,-2.653593445E1,4.445396670E1
1.482756875E0,1.093064117E1,-3.378876495E1,-2.655509949E1,4.434335195E1
1.492714875E0,1.093054199E1,-3.389655304E1,-2.648141479E1,4.438150950E1
1.502671875E0,1.086076355E1,-3.407236099E1,-2.644259644E1,4.447575603E1
1.512629875E0,1.107330322E1,-3.398118591E1,-2.645071411E1,4.446323557E1
1.522586875E0,1.121606445E1,-3.399582672E1,-2.645475769E1,4.451258856E1
1.532544875E0,1.127086639E1,-3.400329590E1,-2.632115173E1,4.445289180E1
1.542501875E0,1.129409790E1,-3.414688492E1,-2.617835999E1,4.448452460E1
1.552458875E0,1.126684570E1,-3.449122620E1,-2.612226868E1,4.470972397E1
1.562416875E0,1.115572357E1,-3.468172073E1,-2.589407349E1,4.469647596E1
1.572373875E0,1.103266907E1,-3.499567413E1,-2.580937195E1,4.486134946E1
1.582331875E0,1.104701996E1,-3.497113800E1,-2.541926575E1,4.462237347E1
1.592288875E0,1.102798462E1,-3.531945038E1,-2.526316833E1,4.480298756E1
1.602246875E0,1.113265228E1,-3.551497269E1,-2.516656494E1,4.492889074E1
1.612203875E0,1.122724152E1,-3.546531296E1,-2.525781250E1,4.496439111E1
1.622160875E0,1.138444519E1,-3.528238678E1,-2.548880005E1,4.499034715E1
1.632118875E0,1.138444519E1,-3.528238678E1,-2.548880005E1,4.499034715E1
1.642075875E0,1.148728180E1,-3.515644073E1,-2.550363159E1,4.492625282E1
1.652033875E0,1.154920959E1,-3.503472137E1,-2.580430603E1,4.501864229E1
1.661990875E0,1.149864960E1,-3.484248352E1,-2.581739807E1,4.486374531E1
1.671948875E0,1.149324799E1,-3.475188065E1,-2.621649170E1,4.502324283E1
1.681905875E0,1.136951447E1,-3.479560852E1,-2.633689880E1,4.509581433E1
1.691862875E0,1.114180756E1,-3.480377197E1,-2.618357849E1,4.495578052E1
1.701820875E0,1.120774078E1,-3.484318924E1,-2.634852600E1,4.509884824E1
1.711777875E0,1.113816071E1,-3.499500656E1,-2.626281738E1,4.514913825E1
1.721735875E0,1.100193787E1,-3.526713562E1,-2.616848755E1,4.527254391E1
1.731692875E0,1.083946991E1,-3.556904984E1,-2.606018066E1,4.540687647E1
1.741650875E0,1.072002411E1,-3.581340027E1,-2.570280457E1,4.536686807E1
1.751607875E0,1.070081329E1,-3.595385742E1,-2.562028503E1,4.542671322E1
1.761564875E0,1.082845306E1,-3.622551346E1,-2.547848511E1,4.559272337E1
1.771522875E0,1.095774078E1,-3.624681854E1,-2.556863403E1,4.569090702E1
1.781479875E0,1.104238129E1,-3.629789734E1,-2.551452637E1,4.572157687E1
1.791437875E0,1.111403656E1,-3.634122467E1,-2.528381348E1,4.564512727E1
1.801394875E0,1.140394592E1,-3.639386749E1,-2.543283081E1,4.584094738E1
1.811352875E0,1.175739288E1,-3.617288971E1,-2.537306213E1,4.572205725E1
1.821309875E0,1.214292145E1,-3.615142059E1,-2.541307068E1,4.582793813E1
1.831266875E0,1.235971069E1,-3.618746185E1,-2.521293640E1,4.580378812E1
1.841224875E0,1.240378571E1,-3.619928741E1,-2.497749329E1,4.569592411E1
1.851181875E0,1.267035675E1,-3.637693787E1,-2.491473389E1,4.587552194E1
